cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,1,2422,454621,6400,1.5983,200,285.1053333333333,455.68385426666663,100.0,41.0,48.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,2,2422,455024,6400,1.5982,200,284.92400000000004,455.3655368000001,100.0,41.0,48.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,0,2422,455018,6400,1.5989,200,284.7515555555555,455.2892621777777,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,1,2422,454667,6400,1.5989,200,284.4331111111111,454.78010135555553,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,2,2422,454293,6400,1.599,200,284.4038888888889,454.76181833333334,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,0,2422,454080,6400,1.5999,200,284.14022222222223,454.59594153333336,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,1,2422,453894,6400,1.5997,200,283.93688888888886,454.2138411555555,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,2,2422,453821,6400,1.5997,200,283.6538888888889,453.76112605555556,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,0,2422,453460,6400,1.6004,200,283.55,453.79342,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,1,2422,453576,6400,1.6006,200,282.97999999999996,452.93778799999995,100.0,41.0,47.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,2,2422,453619,6400,1.6005,200,283.87266666666676,454.33820300000014,100.0,41.0,46.55555555555556
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,0,2422,453333,6400,1.6012,200,283.59888888888895,454.098540888889,100.0,41.0,46.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,1,2422,453143,6400,1.6011,200,283.73822222222225,454.29326760000004,100.0,41.0,46.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,2,2422,452828,6400,1.6012,200,283.5772222222222,454.06384822222213,100.0,41.0,46.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,0,2422,452724,6400,1.6019,200,283.60400000000004,454.3052476000001,100.0,41.0,46.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,1,2422,452856,6400,1.6019,200,283.5222222222222,454.17424777777774,100.0,41.0,46.0
FULL,32,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,2,2422,452894,6400,1.6017,200,283.3208888888889,453.79506773333327,100.0,41.0,46.0
NONE,16,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,0,2381,495491,49152,0.918,12,503.73279999999994,462.4267104,99.0,41.0,52.8
NONE,16,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,1,2377,473608,49152,0.7673,12,424.36,325.611428,99.0,41.0,57.0
NONE,16,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,2,2377,472149,49152,0.7672,12,453.3974,347.84648528,99.0,41.0,57.6
FULL,16,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,0,2422,403255,3200,1.5375,200,269.25955555555555,413.9865666666667,100.0,38.0,47.0
FULL,16,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,1,2422,429852,3200,1.5373,200,268.7038888888889,413.07848838888896,100.0,38.0,46.22222222222222
FULL,16,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,2,2422,402695,3200,1.5374,200,268.241125,412.393905575,100.0,38.0,46.0
FULL,16,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,0,2422,401810,3200,1.5401,200,268.4428888888889,413.4288931777778,100.0,38.0,46.0
