model_name,sm_clock,curr_batch_size,curr_during_time,prev_batch_size,prev_during_time,abs_change,pct_change
nvidia/Qwen3-8B-NVFP4,1530,16.0,0.011401768707482992,8.0,0.011229160997732426,0.00017260770975056558,1.537138079910167
nvidia/Qwen3-8B-NVFP4,1530,64.0,0.012091733333333333,16.0,0.011401768707482992,0.0006899646258503415,6.05138240874433
nvidia/Qwen3-8B-NVFP4,1530,512.0,0.03182911403508772,64.0,0.012091733333333333,0.01973738070175439,163.23036704212015
nvidia/Qwen3-8B-NVFP4,1815,256.0,0.016883594444444445,128.0,0.01206329761904762,0.0048202968253968255,39.958367750006495
nvidia/Qwen3-8B-NVFP4,1815,512.0,0.02754214035087719,256.0,0.016883594444444445,0.010658545906432747,63.12960158753367
nvidia/Qwen3-8B-NVFP4,1830,16.0,0.009697990362811791,8.0,0.009545816326530612,0.00015217403628117916,1.594143770169169
nvidia/Qwen3-8B-NVFP4,2115,512.0,0.025938066666666666,128.0,0.011211228070175439,0.014726838596491227,131.35794316474713
nvidia/Qwen3-8B-NVFP4,2130,16.0,0.008538302154195012,8.0,0.008382536848072561,0.00015576530612245072,1.8582120060500136
nvidia/Qwen3-8B-NVFP4,2407,512.0,0.025194944444444443,256.0,0.014899315789473682,0.010295628654970761,69.10135203822306
nvidia/Qwen3-8B-NVFP4,2422,64.0,0.008595568253968254,16.0,0.007900079365079365,0.0006954888888888889,8.803568378858962
