cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
PIECEWISE,8,630,32,Qwen/Qwen3-8B_prefill-attn,0,2,630,445550,39680,3.5636,155,127.6408888888889,454.8610716444445,100.0,9.0,30.38888888888889
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,32,0,630,263521,2480,2.3934,310,114.59958333333334,274.28264275000004,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,32,1,630,274625,2480,2.3932,310,114.68169230769232,274.4562260307693,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,32,2,630,263636,2480,2.3926,310,114.72483333333332,274.4906362333333,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,33,0,630,274829,2480,2.3928,310,114.74907692307693,274.57159126153846,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,33,1,630,263711,2480,2.3929,310,114.81516666666668,274.7412123166667,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,33,2,630,274990,2480,2.3925,310,114.73766666666666,274.5098675,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,34,0,630,275010,2480,2.3933,310,114.93438461538464,275.0724627000001,100.0,25.0,29.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,34,1,630,275142,2480,2.3935,310,114.807,274.7905545,100.0,25.0,29.083333333333332
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,34,2,630,274981,2480,2.393,310,114.88015384615386,274.90820815384615,100.0,25.0,29.53846153846154
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,35,0,630,263911,2480,2.3933,310,114.86749999999999,274.91238775,100.0,25.0,30.0
