sm_clock,kv_group,kv_cache_lens,graph_mode,batch_size,avg_power,avg_total_energy_delta,avg_print_index,points
1320,8192,8202,all,13,229.5766153846154,548875.0,18.0,13
1320,8192,8202,all,14,230.2486153846154,573445.0,19.0,13
1320,8192,8202,all,15,230.0925,596815.0,19.5,14
1320,8192,8202,all,16,227.82028571428572,634871.0,19.5,14
1320,8192,8202,mani,1,220.153375,309020.0,10.5,8
1320,8192,8202,mani,2,208.280875,315479.0,11.5,8
1320,8192,8202,mani,3,211.93588888888888,337987.0,12.0,9
1320,8192,8202,mani,4,212.67377777777776,363937.0,13.0,9
1320,8192,8202,mani,5,212.8248,381127.0,13.5,10
1320,8192,8202,mani,6,217.42979999999997,389431.0,14.5,10
1320,8192,8202,mani,7,218.2395,394476.0,14.5,10
1320,8192,8202,mani,8,219.89481818181818,439478.0,15.0,11
1320,8192,8202,mani,9,209.50625,480032.0,17.5,12
1320,8192,8202,mani,10,216.78175,496611.0,17.5,12
1320,8192,8202,mani,11,221.61733333333333,529720.0,17.5,12
1320,8192,8202,mani,12,225.79316666666668,539747.0,17.5,12
1320,8192,8202,mani,13,228.63746153846157,545858.0,18.0,13
1320,8192,8202,mani,14,226.7574615384615,564740.0,19.0,13
1320,8192,8202,mani,15,225.88085714285714,585668.0,19.5,14
1320,8192,8202,mani,16,226.22292857142858,609276.0,20.5,14
1320,8192,8202,seg,1,223.8865,289865.0,10.5,8
1320,8192,8202,seg,2,212.62324999999998,296901.0,11.5,8
1320,8192,8202,seg,3,213.12355555555555,339578.0,13.0,9
1320,8192,8202,seg,4,216.44666666666666,345509.0,12.0,9
1320,8192,8202,seg,5,216.0038,386917.0,13.5,10
1320,8192,8202,seg,6,219.4085,415704.0,14.5,10
1320,8192,8202,seg,7,220.32199999999997,418949.0,14.5,10
1320,8192,8202,seg,8,220.7472727272727,419443.0,15.0,11
1320,8192,8202,seg,9,213.57975,488127.0,17.5,12
1320,8192,8202,seg,10,220.00516666666667,505216.0,17.5,12
1320,8192,8202,seg,11,225.11491666666666,516665.0,17.5,12
1320,8192,8202,seg,12,229.0080769230769,525597.0,18.0,13
1320,8192,8202,seg,13,230.0853846153846,551394.0,18.0,13
1320,8192,8202,seg,14,228.80153846153846,570491.0,18.0,13
1320,8192,8202,seg,15,227.622,590486.0,19.0,13
1320,8192,8202,seg,16,226.75221428571427,609787.0,19.5,14
1320,8192,8203,all,1,223.75725,289020.0,10.5,8
1320,8192,8203,all,2,213.366375,297608.0,11.5,8
1320,8192,8203,all,3,213.75566666666666,344190.0,12.0,9
1320,8192,8203,all,4,217.99177777777777,347721.0,13.0,9
1320,8192,8203,all,5,219.66633333333334,371816.0,13.0,9
1320,8192,8203,all,6,221.33559999999997,397153.0,13.5,10
1320,8192,8203,all,7,223.1300909090909,421558.0,15.0,11
1320,8192,8203,all,8,223.61981818181815,445914.0,15.0,11
1320,8192,8203,all,9,224.5313636363636,470189.0,16.0,11
1320,8192,8203,all,10,226.49436363636366,474297.0,16.0,11
1320,8192,8203,all,11,227.44141666666667,521281.0,16.5,12
1320,8192,8203,all,12,228.47299999999998,523235.0,18.0,13
1320,8192,8203,all,13,229.56238461538462,548529.0,18.0,13
1320,8192,8203,all,14,230.1446153846154,573227.0,19.0,13
1320,8192,8203,all,15,230.17907142857143,618441.0,19.5,14
1320,8192,8203,all,16,227.92121428571429,613182.0,19.5,14
1320,8192,8203,mani,1,221.775625,309020.0,10.5,8
1320,8192,8203,mani,2,211.518625,315479.0,11.5,8
1320,8192,8203,mani,3,212.70644444444443,339186.0,12.0,9
1320,8192,8203,mani,4,215.5538888888889,343221.0,13.0,9
1320,8192,8203,mani,5,212.77380000000002,381562.0,14.5,10
1320,8192,8203,mani,6,217.3445,390195.0,13.5,10
1320,8192,8203,mani,7,218.8816,394476.0,14.5,10
1320,8192,8203,mani,8,220.10299999999998,439478.0,15.0,11
1320,8192,8203,mani,9,209.23625,479247.0,17.5,12
1320,8192,8203,mani,10,216.50075,496137.0,17.5,12
1320,8192,8203,mani,11,221.71066666666664,529720.0,17.5,12
1320,8192,8203,mani,12,225.7753076923077,540555.0,18.0,13
1320,8192,8203,mani,13,228.51992307692308,546842.0,18.0,13
1320,8192,8203,mani,14,226.91623076923076,587588.0,18.0,13
1320,8192,8203,mani,15,225.90342857142858,585571.0,19.5,14
1320,8192,8203,mani,16,226.28307142857145,608726.0,20.5,14
1320,8192,8203,seg,1,223.994875,289768.0,10.5,8
1320,8192,8203,seg,2,209.32666666666668,296901.0,12.0,9
1320,8192,8203,seg,3,214.09144444444445,339578.0,12.0,9
1320,8192,8203,seg,4,216.01177777777778,345509.0,13.0,9
1320,8192,8203,seg,5,215.98000000000002,386917.0,14.5,10
1320,8192,8203,seg,6,219.8967,394580.0,14.5,10
1320,8192,8203,seg,7,219.91860000000003,418868.0,14.5,10
1320,8192,8203,seg,8,220.03418181818185,441147.0,15.0,11
1320,8192,8203,seg,9,213.43016666666665,488127.0,17.5,12
1320,8192,8203,seg,10,220.10958333333335,504319.0,17.5,12
1320,8192,8203,seg,11,224.60415384615382,537603.0,18.0,13
1320,8192,8203,seg,12,229.12966666666668,525597.0,17.5,12
1320,8192,8203,seg,13,230.12730769230768,551394.0,18.0,13
1320,8192,8203,seg,14,228.95746153846156,570491.0,18.0,13
1320,8192,8203,seg,15,227.6177142857143,613142.0,19.5,14
1320,8192,8203,seg,16,226.6772142857143,609918.0,20.5,14
1320,8192,8204,all,1,223.4815,290033.0,10.5,8
1320,8192,8204,all,2,213.882875,297608.0,11.5,8
1320,8192,8204,all,3,215.86833333333334,322699.0,12.0,9
1320,8192,8204,all,4,217.52611111111113,347532.0,13.0,9
1320,8192,8204,all,5,219.7479,371645.0,13.5,10
1320,8192,8204,all,6,221.4354,397506.0,13.5,10
1320,8192,8204,all,7,223.12089999999998,421558.0,14.5,10
1320,8192,8204,all,8,223.6782727272727,423833.0,15.0,11
1320,8192,8204,all,9,224.61799999999997,470211.0,16.0,11
1320,8192,8204,all,10,225.164,495298.0,16.5,12
1320,8192,8204,all,11,227.60083333333333,498863.0,17.5,12
1320,8192,8204,all,12,228.27558333333332,523235.0,17.5,12
1320,8192,8204,all,13,229.57784615384617,571312.0,18.0,13
1320,8192,8204,all,14,230.14838461538463,595467.0,19.0,13
1320,8192,8204,all,15,230.30535714285716,596957.0,19.5,14
1320,8192,8204,all,16,228.1732857142857,613256.0,20.5,14
1320,8192,8204,mani,1,221.852,309020.0,10.5,8
1320,8192,8204,mani,2,207.22511111111112,315479.0,12.0,9
1320,8192,8204,mani,3,211.76066666666668,337987.0,13.0,9
1320,8192,8204,mani,4,215.4848888888889,343221.0,13.0,9
1320,8192,8204,mani,5,212.615,381562.0,13.5,10
1320,8192,8204,mani,6,215.7587,390195.0,13.5,10
1320,8192,8204,mani,7,218.52130000000002,394514.0,14.5,10
1320,8192,8204,mani,8,220.19627272727274,439047.0,15.0,11
1320,8192,8204,mani,9,209.05058333333332,480698.0,17.5,12
1320,8192,8204,mani,10,216.89833333333334,496611.0,17.5,12
1320,8192,8204,mani,11,221.55158333333335,530499.0,17.5,12
1320,8192,8204,mani,12,225.81449999999998,517419.0,17.5,12
1320,8192,8204,mani,13,227.94969230769232,547131.0,18.0,13
1320,8192,8204,mani,14,227.14484615384615,565806.0,18.0,13
1320,8192,8204,mani,15,225.76892857142857,586035.0,19.5,14
1320,8192,8204,mani,16,226.2692857142857,608339.0,19.5,14
1320,8192,8204,seg,1,223.5825,289768.0,10.5,8
1320,8192,8204,seg,2,212.800625,296901.0,11.5,8
1320,8192,8204,seg,3,211.832,339641.0,12.0,9
1320,8192,8204,seg,4,215.33755555555555,345509.0,13.0,9
1320,8192,8204,seg,5,213.83829999999998,386917.0,13.5,10
1320,8192,8204,seg,6,219.83379999999997,393812.0,13.5,10
1320,8192,8204,seg,7,219.93227272727273,418868.0,15.0,11
1320,8192,8204,seg,8,220.77427272727272,441147.0,15.0,11
1320,8192,8204,seg,9,213.30766666666668,488465.0,17.5,12
1320,8192,8204,seg,10,219.66892307692308,525982.0,18.0,13
1320,8192,8204,seg,11,225.11391666666668,516665.0,17.5,12
1320,8192,8204,seg,12,229.11015384615388,548438.0,18.0,13
1320,8192,8204,seg,13,230.05315384615383,550959.0,18.0,13
1320,8192,8204,seg,14,228.9136923076923,593195.0,18.0,13
1320,8192,8204,seg,15,227.6727857142857,590579.0,19.5,14
1320,8192,8204,seg,16,226.88185714285714,610450.0,20.5,14
1320,8192,8205,all,1,222.66075,290033.0,10.5,8
1320,8192,8205,all,2,213.413,297608.0,11.5,8
1320,8192,8205,all,3,214.97766666666666,344190.0,12.0,9
1320,8192,8205,all,4,214.77466666666666,348115.0,12.0,9
1320,8192,8205,all,5,219.32944444444445,371687.0,13.0,9
1320,8192,8205,all,6,221.25390000000002,397150.0,13.5,10
1320,8192,8205,all,7,223.10999999999999,421698.0,14.5,10
1320,8192,8205,all,8,223.4199090909091,424845.0,15.0,11
1320,8192,8205,all,9,224.60836363636363,468571.0,16.0,11
1320,8192,8205,all,10,226.40333333333334,495298.0,16.5,12
1320,8192,8205,all,11,227.28466666666668,521281.0,16.5,12
1320,8192,8205,all,12,228.46441666666666,523235.0,17.5,12
1320,8192,8205,all,13,229.5723846153846,548579.0,18.0,13
1320,8192,8205,all,14,230.14561538461538,573227.0,19.0,13
1320,8192,8205,all,15,230.32921428571427,618441.0,19.5,14
1320,8192,8205,all,16,228.19142857142856,613974.0,20.5,14
1320,8192,8205,mani,1,221.634875,287430.0,10.5,8
1320,8192,8205,mani,2,211.551875,315479.0,11.5,8
1320,8192,8205,mani,3,211.6061111111111,337987.0,12.0,9
1320,8192,8205,mani,4,215.37233333333336,343605.0,12.0,9
1320,8192,8205,mani,5,210.79479999999998,381562.0,13.5,10
1320,8192,8205,mani,6,217.42130000000003,390114.0,14.5,10
1320,8192,8205,mani,7,218.4812,394559.0,14.5,10
1320,8192,8205,mani,8,220.82763636363634,439788.0,15.0,11
1320,8192,8205,mani,9,208.80091666666667,480032.0,17.5,12
1320,8192,8205,mani,10,216.32208333333332,496888.0,17.5,12
1320,8192,8205,mani,11,221.78716666666665,530499.0,17.5,12
1320,8192,8205,mani,12,225.5523076923077,540555.0,18.0,13
1320,8192,8205,mani,13,228.55400000000003,547131.0,18.0,13
1320,8192,8205,mani,14,227.23076923076923,587588.0,19.0,13
1320,8192,8205,mani,15,225.81478571428573,585789.0,19.5,14
1320,8192,8205,mani,16,226.30857142857144,608198.0,20.5,14
1320,8192,8205,seg,1,218.211375,289768.0,10.5,8
1320,8192,8205,seg,2,208.7185,296901.0,11.5,8
1320,8192,8205,seg,3,212.5148888888889,339325.0,12.0,9
1320,8192,8205,seg,4,216.57466666666667,345509.0,12.0,9
1320,8192,8205,seg,5,213.36509999999998,386836.0,13.5,10
1320,8192,8205,seg,6,219.33829999999998,393812.0,14.5,10
1320,8192,8205,seg,7,220.4107,419071.0,14.5,10
1320,8192,8205,seg,8,221.01381818181818,441235.0,15.0,11
1320,8192,8205,seg,9,213.34783333333334,488465.0,17.5,12
1320,8192,8205,seg,10,220.15650000000002,504958.0,17.5,12
1320,8192,8205,seg,11,224.38766666666666,537688.0,17.5,12
1320,8192,8205,seg,12,229.2229166666667,525545.0,17.5,12
1320,8192,8205,seg,13,229.47184615384614,551019.0,18.0,13
1320,8192,8205,seg,14,229.02792307692306,570491.0,18.0,13
1320,8192,8205,seg,15,227.86292857142857,590639.0,19.5,14
1320,8192,8205,seg,16,226.9662857142857,610098.0,19.5,14
1320,8192,8206,all,1,223.904,290033.0,10.5,8
1320,8192,8206,all,2,213.938625,297608.0,11.5,8
1320,8192,8206,all,3,215.95344444444444,322446.0,12.0,9
1320,8192,8206,all,4,218.00733333333335,348115.0,12.0,9
1320,8192,8206,all,5,219.2566,371816.0,13.5,10
1320,8192,8206,all,6,221.38559999999998,397562.0,14.5,10
1320,8192,8206,all,7,223.1169,421732.0,14.5,10
1320,8192,8206,all,8,222.253,445319.0,15.0,11
1320,8192,8206,all,9,224.5508181818182,470170.0,16.0,11
1320,8192,8206,all,10,226.43041666666667,474244.0,16.5,12
1320,8192,8206,all,11,227.3205833333333,498553.0,17.5,12
1320,8192,8206,all,12,228.1096153846154,546060.0,18.0,13
1320,8192,8206,all,13,229.44438461538462,571456.0,18.0,13
1320,8192,8206,all,14,230.21107692307694,574095.0,19.0,13
1320,8192,8206,all,15,230.37671428571429,597837.0,19.5,14
1320,8192,8206,all,16,228.33435714285716,614290.0,19.5,14
1320,8192,8206,mani,1,218.262,309020.0,10.5,8
1320,8192,8206,mani,2,209.386,315479.0,11.5,8
1320,8192,8206,mani,3,212.3558888888889,338658.0,12.0,9
1320,8192,8206,mani,4,214.7037777777778,343221.0,13.0,9
1320,8192,8206,mani,5,211.8719,381562.0,13.5,10
1320,8192,8206,mani,6,217.2983,390114.0,13.5,10
1320,8192,8206,mani,7,218.55827272727274,394559.0,15.0,11
1320,8192,8206,mani,8,221.1557272727273,440378.0,15.0,11
1320,8192,8206,mani,9,210.56908333333334,480120.0,17.5,12
1320,8192,8206,mani,10,216.08483333333334,496611.0,17.5,12
1320,8192,8206,mani,11,221.55475,530534.0,17.5,12
1320,8192,8206,mani,12,225.73233333333334,539771.0,17.5,12
1320,8192,8206,mani,13,228.48776923076923,546787.0,18.0,13
1320,8192,8206,mani,14,227.47615384615386,567135.0,18.0,13
1320,8192,8206,mani,15,225.84307692307692,585789.0,19.0,13
1320,8192,8206,mani,16,226.3687142857143,609035.0,20.5,14
1320,8192,8206,seg,1,224.22175000000001,289768.0,10.5,8
1320,8192,8206,seg,2,212.67625,317077.0,11.5,8
1320,8192,8206,seg,3,213.46477777777778,339578.0,13.0,9
1320,8192,8206,seg,4,216.47122222222222,345509.0,12.0,9
1320,8192,8206,seg,5,215.31080000000003,386917.0,14.5,10
1320,8192,8206,seg,6,219.85819999999998,393812.0,14.5,10
1320,8192,8206,seg,7,220.01489999999998,419025.0,14.5,10
1320,8192,8206,seg,8,221.87372727272725,419443.0,15.0,11
1320,8192,8206,seg,9,213.23083333333332,509664.0,17.5,12
1320,8192,8206,seg,10,219.96716666666666,525982.0,17.5,12
1320,8192,8206,seg,11,225.05058333333332,516149.0,17.5,12
1320,8192,8206,seg,12,229.2735,548438.0,17.5,12
1320,8192,8206,seg,13,230.27284615384616,551019.0,18.0,13
1320,8192,8206,seg,14,229.15384615384616,570491.0,18.0,13
1320,8192,8206,seg,15,227.6595,590579.0,19.5,14
1320,8192,8206,seg,16,226.93964285714287,609918.0,20.5,14
1320,8192,8207,all,1,223.719875,290033.0,10.5,8
1320,8192,8207,all,2,213.18433333333334,318897.0,12.0,9
1320,8192,8207,all,3,216.911,322446.0,12.0,9
1320,8192,8207,all,4,217.9078888888889,348115.0,13.0,9
1320,8192,8207,all,5,216.69944444444445,393095.0,13.0,9
1320,8192,8207,all,6,221.2471,397150.0,13.5,10
1320,8192,8207,all,7,223.0828,421732.0,14.5,10
1320,8192,8207,all,8,222.97654545454546,423833.0,16.0,11
1320,8192,8207,all,9,223.66109090909092,470189.0,16.0,11
1320,8192,8207,all,10,226.21445454545454,496738.0,16.0,11
1320,8192,8207,all,11,226.46,521281.0,16.5,12
1320,8192,8207,all,12,228.39258333333336,546060.0,17.5,12
1320,8192,8207,all,13,229.48246153846154,548952.0,18.0,13
1320,8192,8207,all,14,230.17853846153847,596881.0,19.0,13
1320,8192,8207,all,15,230.4676923076923,597837.0,19.0,13
1320,8192,8207,all,16,228.57014285714286,637070.0,19.5,14
1320,8192,8207,mani,1,221.96725,309020.0,10.5,8
1320,8192,8207,mani,2,211.280625,315455.0,11.5,8
1320,8192,8207,mani,3,212.69666666666666,338658.0,12.0,9
1320,8192,8207,mani,4,213.65122222222223,343651.0,13.0,9
1320,8192,8207,mani,5,212.2878,381372.0,14.5,10
1320,8192,8207,mani,6,217.0038,390114.0,13.5,10
1320,8192,8207,mani,7,218.31459999999998,394680.0,14.5,10
1320,8192,8207,mani,8,220.87409090909088,439448.0,15.0,11
1320,8192,8207,mani,9,210.73058333333333,480377.0,17.5,12
1320,8192,8207,mani,10,216.288,496742.0,17.5,12
1320,8192,8207,mani,11,221.36566666666667,508392.0,17.5,12
1320,8192,8207,mani,12,225.82141666666666,539771.0,17.5,12
1320,8192,8207,mani,13,228.21984615384616,569729.0,18.0,13
1320,8192,8207,mani,14,227.54853846153844,567135.0,18.0,13
1320,8192,8207,mani,15,225.8623076923077,585821.0,19.0,13
1320,8192,8207,mani,16,226.40871428571427,608198.0,20.5,14
1320,8192,8207,seg,1,223.845875,289711.0,10.5,8
1320,8192,8207,seg,2,212.40825,297008.0,11.5,8
1320,8192,8207,seg,3,209.77988888888888,339325.0,12.0,9
1320,8192,8207,seg,4,216.54144444444444,345421.0,13.0,9
1320,8192,8207,seg,5,215.44760000000002,386942.0,13.5,10
1320,8192,8207,seg,6,219.8236,393812.0,13.5,10
1320,8192,8207,seg,7,220.03179999999998,419025.0,14.5,10
1320,8192,8207,seg,8,221.76563636363636,440785.0,15.0,11
1320,8192,8207,seg,9,213.17616666666666,489347.0,17.5,12
1320,8192,8207,seg,10,219.71275,525379.0,17.5,12
1320,8192,8207,seg,11,224.36208333333335,537225.0,17.5,12
1320,8192,8207,seg,12,229.39253846153846,525597.0,18.0,13
1320,8192,8207,seg,13,230.09146153846152,550053.0,18.0,13
1320,8192,8207,seg,14,229.10423076923078,571357.0,18.0,13
1320,8192,8207,seg,15,227.801,589916.0,19.5,14
1320,8192,8207,seg,16,226.93157142857143,610535.0,20.5,14
1320,8192,8208,all,1,223.776,289020.0,10.5,8
1320,8192,8208,all,2,213.90375,297608.0,11.5,8
1320,8192,8208,all,3,212.63455555555555,322446.0,12.0,9
1320,8192,8208,all,4,218.06066666666666,348115.0,13.0,9
1320,8192,8208,all,5,218.6556,371645.0,13.5,10
1320,8192,8208,all,6,221.1814,397562.0,13.5,10
1320,8192,8208,all,7,223.1567,421716.0,14.5,10
1320,8192,8208,all,8,223.5078181818182,445914.0,15.0,11
1320,8192,8208,all,9,223.60045454545454,470267.0,16.0,11
1320,8192,8208,all,10,226.35916666666665,474212.0,16.5,12
1320,8192,8208,all,11,227.48524999999998,521467.0,17.5,12
1320,8192,8208,all,12,228.5273076923077,546593.0,18.0,13
1320,8192,8208,all,13,229.44576923076923,548088.0,18.0,13
1320,8192,8208,all,14,230.19846153846154,573398.0,19.0,13
1320,8192,8208,all,15,230.54392857142855,620744.0,19.5,14
1320,8192,8208,all,16,228.52821428571428,614290.0,20.5,14
1320,8192,8208,mani,1,221.91225,309020.0,10.5,8
1320,8192,8208,mani,2,211.61837500000001,315479.0,11.5,8
1320,8192,8208,mani,3,212.04222222222222,338658.0,12.0,9
1320,8192,8208,mani,4,215.53877777777777,343605.0,13.0,9
1320,8192,8208,mani,5,212.59980000000002,381372.0,13.5,10
1320,8192,8208,mani,6,217.4315,389740.0,14.5,10
1320,8192,8208,mani,7,218.8792,394586.0,14.5,10
1320,8192,8208,mani,8,220.56618181818183,439843.0,15.0,11
1320,8192,8208,mani,9,209.46766666666667,479935.0,17.5,12
1320,8192,8208,mani,10,216.09691666666666,496742.0,17.5,12
1320,8192,8208,mani,11,221.48108333333334,507587.0,17.5,12
1320,8192,8208,mani,12,225.78376923076922,517562.0,18.0,13
1320,8192,8208,mani,13,228.56123076923075,545797.0,18.0,13
1320,8192,8208,mani,14,227.7536923076923,568249.0,18.0,13
1320,8192,8208,mani,15,225.8950714285714,585821.0,19.5,14
1320,8192,8208,mani,16,226.30192857142856,609049.0,19.5,14
1320,8192,8208,seg,1,222.98075,289768.0,10.5,8
1320,8192,8208,seg,2,212.605375,297008.0,11.5,8
1320,8192,8208,seg,3,213.35166666666666,339325.0,12.0,9
1320,8192,8208,seg,4,215.983,345282.0,13.0,9
1320,8192,8208,seg,5,215.6995,387357.0,13.5,10
1320,8192,8208,seg,6,219.4299,393812.0,14.5,10
1320,8192,8208,seg,7,220.4433,419077.0,14.5,10
1320,8192,8208,seg,8,221.47027272727271,441147.0,15.0,11
1320,8192,8208,seg,9,213.29758333333334,488578.0,17.5,12
1320,8192,8208,seg,10,219.593,525379.0,17.5,12
1320,8192,8208,seg,11,224.977,515962.0,18.0,13
1320,8192,8208,seg,12,229.309,548960.0,17.5,12
1320,8192,8208,seg,13,229.81353846153846,572863.0,18.0,13
1320,8192,8208,seg,14,229.09615384615384,571357.0,18.0,13
1320,8192,8208,seg,15,227.8333846153846,590793.0,19.0,13
1320,8192,8208,seg,16,226.9602857142857,610535.0,20.5,14
1320,8192,8209,all,1,220.55825,290033.0,10.5,8
1320,8192,8209,all,2,213.042125,318897.0,11.5,8
1320,8192,8209,all,3,215.383,322446.0,12.0,9
1320,8192,8209,all,4,217.29255555555557,347378.0,12.0,9
1320,8192,8209,all,5,219.74009999999998,393095.0,13.5,10
1320,8192,8209,all,6,221.14540000000002,396784.0,14.5,10
1320,8192,8209,all,7,223.09740000000002,421716.0,14.5,10
1320,8192,8209,all,8,223.6839090909091,423833.0,15.0,11
1320,8192,8209,all,9,223.90736363636367,470611.0,16.0,11
1320,8192,8209,all,10,225.66600000000003,474627.0,16.5,12
1320,8192,8209,all,11,227.58833333333334,498905.0,16.5,12
1320,8192,8209,all,12,228.393,523259.0,17.5,12
1320,8192,8209,all,13,229.48292307692307,548952.0,19.0,13
1320,8192,8209,all,14,230.25261538461538,573398.0,19.0,13
1320,8192,8209,all,15,230.6183846153846,598156.0,19.0,13
1320,8192,8209,all,16,229.1094285714286,615520.0,20.5,14
1320,8192,8209,mani,1,221.23149999999998,287430.0,10.5,8
1320,8192,8209,mani,2,211.39775,315479.0,11.5,8
1320,8192,8209,mani,3,212.23744444444444,338075.0,12.0,9
1320,8192,8209,mani,4,215.4621111111111,343651.0,12.0,9
1320,8192,8209,mani,5,212.6743,381639.0,13.5,10
1320,8192,8209,mani,6,217.3826,389740.0,13.5,10
1320,8192,8209,mani,7,218.87759999999997,394382.0,14.5,10
1320,8192,8209,mani,8,220.9370909090909,440478.0,15.0,11
1320,8192,8209,mani,9,209.07908333333333,478807.0,17.5,12
1320,8192,8209,mani,10,216.67049999999998,496104.0,17.5,12
1320,8192,8209,mani,11,221.23608333333334,507587.0,17.5,12
1320,8192,8209,mani,12,225.54758333333334,539771.0,17.5,12
1320,8192,8209,mani,13,228.46349999999998,546918.0,17.5,12
1320,8192,8209,mani,14,227.85746153846154,567135.0,18.0,13
1320,8192,8209,mani,15,225.865,584946.0,19.5,14
1320,8192,8209,mani,16,226.39692857142856,608626.0,19.5,14
1320,8192,8209,seg,1,224.188,289865.0,10.5,8
1320,8192,8209,seg,2,211.68622222222223,297008.0,12.0,9
1320,8192,8209,seg,3,212.61966666666666,339325.0,12.0,9
1320,8192,8209,seg,4,214.9698888888889,345282.0,12.0,9
1320,8192,8209,seg,5,215.73449999999997,387357.0,13.5,10
1320,8192,8209,seg,6,219.8149,393812.0,14.5,10
1320,8192,8209,seg,7,219.9937,419150.0,14.5,10
1320,8192,8209,seg,8,221.52818181818182,419443.0,15.0,11
1320,8192,8209,seg,9,212.96483333333333,488578.0,17.5,12
1320,8192,8209,seg,10,220.05723076923078,503208.0,18.0,13
1320,8192,8209,seg,11,224.31616666666665,537380.0,17.5,12
1320,8192,8209,seg,12,229.35223076923077,548960.0,18.0,13
1320,8192,8209,seg,13,230.2883846153846,551290.0,18.0,13
1320,8192,8209,seg,14,229.1482307692308,594010.0,19.0,13
1320,8192,8209,seg,15,227.78646153846154,591056.0,19.0,13
1320,8192,8209,seg,16,226.84307142857142,610415.0,19.5,14
1320,8192,8210,all,1,224.023875,289902.0,10.5,8
1320,8192,8210,all,2,213.770375,297520.0,11.5,8
1320,8192,8210,all,3,216.22400000000002,322446.0,12.0,9
1320,8192,8210,all,4,215.39322222222222,347378.0,12.0,9
1320,8192,8210,all,5,219.87666666666667,371733.0,13.0,9
1320,8192,8210,all,6,221.33710000000002,397700.0,13.5,10
1320,8192,8210,all,7,223.071,421595.0,15.0,11
1320,8192,8210,all,8,224.10536363636365,445319.0,15.0,11
1320,8192,8210,all,9,224.51545454545456,469832.0,16.0,11
1320,8192,8210,all,10,226.4530909090909,497048.0,16.0,11
1320,8192,8210,all,11,227.42633333333333,498863.0,17.5,12
1320,8192,8210,all,12,228.13158333333334,524310.0,17.5,12
1320,8192,8210,all,13,229.5083846153846,549229.0,18.0,13
1320,8192,8210,all,14,230.278,596913.0,19.0,13
1320,8192,8210,all,15,230.6656153846154,598221.0,19.0,13
1320,8192,8210,all,16,229.01185714285717,616289.0,19.5,14
1320,8192,8210,mani,1,220.771125,309020.0,10.5,8
1320,8192,8210,mani,2,211.559875,315455.0,11.5,8
1320,8192,8210,mani,3,212.298,338658.0,12.0,9
1320,8192,8210,mani,4,214.93644444444442,343651.0,13.0,9
1320,8192,8210,mani,5,212.70520000000002,380943.0,13.5,10
1320,8192,8210,mani,6,217.0716,390195.0,13.5,10
1320,8192,8210,mani,7,219.147,394382.0,14.5,10
1320,8192,8210,mani,8,221.2841818181818,439843.0,15.0,11
1320,8192,8210,mani,9,209.7614166666667,479518.0,17.5,12
1320,8192,8210,mani,10,216.40675,496553.0,17.5,12
1320,8192,8210,mani,11,222.58141666666666,508397.0,17.5,12
1320,8192,8210,mani,12,225.80353846153847,539755.0,18.0,13
1320,8192,8210,mani,13,228.05484615384614,546988.0,19.0,13
1320,8192,8210,mani,14,228.0153846153846,568324.0,18.0,13
1320,8192,8210,mani,15,225.94935714285717,585422.0,19.5,14
1320,8192,8210,mani,16,226.1542857142857,608738.0,20.5,14
1320,8192,8210,seg,1,224.152375,289711.0,10.5,8
1320,8192,8210,seg,2,212.66975,317966.0,11.5,8
1320,8192,8210,seg,3,210.99488888888888,339325.0,13.0,9
1320,8192,8210,seg,4,216.49,345421.0,12.0,9
1320,8192,8210,seg,5,215.71999999999997,386487.0,13.5,10
1320,8192,8210,seg,6,219.7038,415704.0,13.5,10
1320,8192,8210,seg,7,220.109,419150.0,14.5,10
1320,8192,8210,seg,8,221.931,441360.0,15.0,11
1320,8192,8210,seg,9,212.93483333333333,487679.0,17.5,12
1320,8192,8210,seg,10,219.42975,525388.0,17.5,12
1320,8192,8210,seg,11,224.77166666666665,516148.0,17.5,12
1320,8192,8210,seg,12,228.832,548332.0,17.5,12
1320,8192,8210,seg,13,230.3026153846154,550839.0,18.0,13
1320,8192,8210,seg,14,229.35646153846153,572138.0,19.0,13
1320,8192,8210,seg,15,227.72035714285715,590884.0,19.5,14
1320,8192,8210,seg,16,226.99099999999999,610723.0,19.5,14
1320,8192,8211,all,1,223.815125,290033.0,10.5,8
1320,8192,8211,all,2,212.887125,318897.0,11.5,8
1320,8192,8211,all,3,215.60944444444442,322446.0,12.0,9
1320,8192,8211,all,4,218.05499999999998,347532.0,13.0,9
1320,8192,8211,all,5,219.6853,371635.0,13.5,10
1320,8192,8211,all,6,221.13690000000003,397361.0,13.5,10
1320,8192,8211,all,7,223.09560000000002,421595.0,14.5,10
1320,8192,8211,all,8,224.1520909090909,446537.0,15.0,11
1320,8192,8211,all,9,224.5871818181818,470611.0,16.0,11
1320,8192,8211,all,10,226.49783333333335,474212.0,16.5,12
1320,8192,8211,all,11,227.41916666666668,498862.0,16.5,12
1320,8192,8211,all,12,228.4783846153846,524310.0,18.0,13
1320,8192,8211,all,13,229.35753846153847,572165.0,18.0,13
1320,8192,8211,all,14,230.2603076923077,573398.0,19.0,13
1320,8192,8211,all,15,230.70049999999998,598415.0,19.5,14
1320,8192,8211,all,16,228.99800000000002,616289.0,20.5,14
1320,8192,8211,mani,1,222.090125,309020.0,10.5,8
1320,8192,8211,mani,2,210.98825,315479.0,11.5,8
