batch_size,sm_clock,input_len,model_name,kv_cache_lens,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util
16,630,128,attn,159,354079,5760,2.9186,360,122.28559999999999,356.90275216,100.0,26.0
16,630,128,attn,160,354150,5760,2.9187,360,122.33239999999999,357.05157588,100.0,26.0
16,630,128,attn,161,354147,5760,2.9179,360,122.26193333333332,356.74809527333326,100.0,26.0
16,630,128,attn,162,366391,5760,2.9173,360,122.38993333333335,357.0481525133334,100.0,26.0
16,630,128,attn,163,354322,5760,2.9176,360,122.3775,357.04859400000004,100.0,26.0
16,630,128,attn,164,354384,5760,2.9191,360,122.34253333333332,357.1300890533333,100.0,26.0
16,630,128,attn,165,354222,5760,2.9201,360,122.3808,357.36417408,100.0,26.0
16,630,128,attn,166,366445,5760,2.9204,360,122.36393333333332,357.3516309066666,100.0,26.0
16,630,128,attn,167,354214,5760,2.9202,360,122.34606666666667,357.27498388,100.0,26.0
16,630,128,attn,168,354346,5760,2.9207,360,122.35546666666666,357.36361149333334,100.0,26.0
16,630,128,attn,169,354384,5760,2.921,360,122.3412,357.35864519999996,100.0,26.0
16,630,128,attn,170,366691,5760,2.9219,360,122.41226666666668,357.6764019733334,100.0,26.0
16,630,128,attn,171,354446,5760,2.9217,360,122.3362,357.42967554,100.0,26.0
16,630,128,attn,172,354268,5760,2.9217,360,122.39886666666666,357.61276874,100.0,26.0
16,630,128,attn,173,354488,5760,2.9219,360,122.48786666666665,357.89729761333325,100.0,26.0
16,630,128,attn,174,366696,5760,2.923,360,122.32600000000001,357.558898,100.0,26.0
16,930,128,attn,130,338209,5760,2.4608,360,135.505,333.450704,100.0,31.0
16,930,128,attn,131,338153,5760,2.4608,360,135.76823076923077,334.09846227692304,100.0,31.0
16,930,128,attn,132,325048,5760,2.461,360,135.6793846153846,333.9069655384615,100.0,31.0
16,930,128,attn,133,325170,5760,2.4618,360,135.69599999999997,334.0564128,100.0,31.0
16,930,128,attn,134,338841,5760,2.463,360,135.6977692307692,334.2236056153846,100.0,31.0
16,930,128,attn,135,338741,5760,2.4643,360,135.68315384615383,334.3639960230769,100.0,31.0
16,930,128,attn,136,339316,5760,2.4455,360,135.83953846153847,332.1955913076923,100.0,31.384615384615383
16,930,128,attn,137,327863,5760,2.3942,360,136.87175,327.69834385,100.0,32.0
16,930,128,attn,138,327775,5760,2.3947,360,136.8006923076923,327.59661786923067,100.0,32.0
16,930,128,attn,139,327923,5760,2.3931,360,137.00476923076923,327.8661132461538,100.0,32.0
16,930,128,attn,140,327982,5760,2.3943,360,136.9163333333333,327.81877689999993,100.0,32.0
16,930,128,attn,141,328042,5760,2.3939,360,136.80875,327.506466625,100.0,32.0
16,930,128,attn,142,328246,5760,2.3948,360,136.96091666666666,327.99400323333333,100.0,32.0
16,930,128,attn,143,328334,5760,2.3944,360,137.105,328.28421199999997,100.0,32.0
16,930,128,attn,144,328188,5760,2.3963,360,136.94475000000003,328.16070442500006,100.0,32.0
16,930,128,attn,145,328585,5760,2.3942,360,137.1093076923077,328.2671044769231,100.0,32.0
16,930,128,attn,146,328316,5760,2.3955,360,137.11169230769232,328.45105892307697,100.0,32.0
16,930,128,attn,147,328556,5760,2.3967,360,137.02475,328.40721832500003,100.0,32.0
16,930,128,attn,148,328654,5760,2.3959,360,137.1443846153846,328.5842311,100.0,32.0
16,930,128,attn,149,328741,5760,2.396,360,137.14075,328.58923699999997,100.0,32.0
16,930,128,attn,150,328834,5760,2.3961,360,137.12883333333335,328.57439755000007,100.0,32.0
16,930,128,attn,151,328861,5760,2.3972,360,137.2938333333333,329.12077726666666,100.0,32.0
16,930,128,attn,152,328946,5760,2.3974,360,137.31084615384617,329.1890225692308,100.0,32.0
16,930,128,attn,153,328997,5760,2.3978,360,137.23916666666668,329.0720738333334,100.0,32.0
16,930,128,attn,154,328875,5760,2.3974,360,137.4335384615385,329.4831651076924,100.0,32.0
16,930,128,attn,155,329257,5760,2.397,360,137.43666666666667,329.43568999999997,100.0,32.0
16,930,128,attn,156,329313,5760,2.3966,360,137.49341666666666,329.5167223833333,100.0,32.0
16,930,128,attn,157,329487,5760,2.3962,360,137.52225,329.53081545000003,100.0,32.0
16,930,128,attn,158,329451,5760,2.3976,360,137.50516666666667,329.6823876,100.0,32.0
16,930,128,attn,159,329584,5760,2.3986,360,137.6314166666667,330.12271601666674,100.0,32.0
16,930,128,attn,160,329393,5760,2.399,360,137.58623076923078,330.06936761538464,100.0,32.0
16,930,128,attn,161,329767,5760,2.3996,360,137.52746153846152,330.01089670769227,100.0,32.0
16,930,128,attn,162,329543,5760,2.4011,360,137.60615384615386,330.40613600000006,100.0,32.0
16,930,128,attn,163,329786,5760,2.401,360,137.67946153846154,330.5683871538461,100.0,32.0
16,930,128,attn,164,330021,5760,2.4003,360,137.7408333333333,330.61932225,100.0,32.0
16,930,128,attn,165,329907,5760,2.4021,360,137.76791666666665,330.93231262499995,100.0,32.0
16,930,128,attn,166,330132,5760,2.4029,360,137.82683333333333,331.1840978166666,100.0,32.0
16,930,128,attn,167,330138,5760,2.4034,360,137.58416666666665,330.6697861666666,100.0,32.0
16,930,128,attn,168,343625,5760,2.4036,360,137.83491666666666,331.3000057,100.0,32.0
16,930,128,attn,169,330084,5760,2.4031,360,137.84016666666668,331.24370451666664,100.0,32.0
16,930,128,attn,170,330398,5760,2.4049,360,137.88258333333334,331.59382465833335,100.0,32.0
16,930,128,attn,171,330269,5760,2.405,360,137.8409166666667,331.50740458333337,100.0,32.0
16,930,128,attn,172,330498,5760,2.4043,360,138.01791666666668,331.8364770416667,100.0,32.0
16,930,128,attn,173,330462,5760,2.4064,360,137.92166666666665,331.89469866666667,100.0,32.0
16,930,128,attn,174,330526,5760,2.4069,360,137.8375,331.76107874999997,100.0,32.0
16,1230,128,attn,130,624629,11520,3.9513,720,160.31145000000004,633.4386323850001,100.0,38.0
16,1230,128,attn,131,640735,11520,3.9538,720,160.37195000000003,634.0786159100002,100.0,38.0
16,1230,128,attn,132,625087,11520,3.953,720,160.5012,634.4612436,100.0,38.0
16,1230,128,attn,133,641446,11520,3.9555,720,160.60485,635.2724841749999,100.0,38.0
16,1230,128,attn,134,641902,11520,3.9567,720,160.71755,635.911130085,100.0,38.0
16,1230,128,attn,135,626270,11520,3.9591,720,160.76335,636.478178985,100.0,38.0
16,1230,128,attn,136,642382,11520,3.9581,720,160.83965,636.619418665,100.0,38.0
16,1230,128,attn,137,642441,11520,3.9605,720,160.846,637.030583,100.0,38.0
16,1230,128,attn,138,626729,11520,3.9614,720,160.85194999999996,637.1989147299998,100.0,38.0
16,1230,128,attn,139,642702,11520,3.9632,720,160.87115,637.56454168,100.0,38.0
16,1230,128,attn,140,642997,11520,3.963,720,160.93405,637.78164015,100.0,38.0
16,1230,128,attn,141,626887,11520,3.9643,720,160.9811,638.17737473,100.0,38.0
16,1230,128,attn,142,643305,11520,3.9645,720,160.97614999999996,638.1899466749999,100.0,38.0
16,1230,128,attn,143,643590,11520,3.9658,720,161.18595,639.23124051,100.0,38.0
16,1230,128,attn,144,628048,11520,3.9644,720,161.2908,639.42124752,100.0,38.0
16,1230,128,attn,145,627922,11520,3.9663,720,161.28384999999997,639.7001342549999,100.0,38.1
16,1230,128,attn,146,644036,11520,3.9665,720,161.3005,639.79843325,100.0,38.85
16,1230,128,attn,147,644260,11520,3.9683,720,161.29735000000002,640.0762740050001,100.0,38.8
16,1230,128,attn,148,644394,11520,3.9694,720,161.3454,640.44443076,100.0,39.0
16,1230,128,attn,149,628703,11520,3.9698,720,161.35070000000002,640.5300088600001,100.0,39.0
16,1230,128,attn,150,644792,11520,3.9712,720,161.36775000000003,640.8236088000001,100.0,39.0
16,1230,128,attn,151,644866,11520,3.9734,720,161.3587,641.14265858,100.0,39.0
16,1230,128,attn,152,644868,11520,3.9746,720,161.39255,641.47082923,100.0,39.0
16,1230,128,attn,153,644780,11520,3.9769,720,161.3839,641.80763191,100.0,39.0
16,1230,128,attn,154,628736,11520,3.9763,720,161.36575,641.638631725,100.0,39.0
16,1230,128,attn,155,644729,11520,3.9784,720,161.37700000000004,642.0222568000002,100.0,39.0
16,1230,128,attn,156,645047,11520,3.9783,720,161.38035000000002,642.019446405,100.0,39.0
16,1230,128,attn,157,644998,11520,3.981,720,161.4445,642.7105545,100.0,39.0
16,1230,128,attn,158,645304,11520,3.9793,720,161.49845000000002,642.6507820850001,100.0,39.0
16,1230,128,attn,159,645110,11520,3.9828,720,161.51575,643.2849291,100.0,39.0
16,1230,128,attn,160,645132,11520,3.9825,720,161.49255,643.1440803749999,100.0,39.0
16,1230,128,attn,161,645323,11520,3.9841,720,161.55174999999994,643.6383271749997,100.0,39.0
16,1230,128,attn,162,645426,11520,3.9856,720,161.5718,643.9605660799999,100.0,39.0
16,1230,128,attn,163,645618,11520,3.9867,720,161.62515,644.3509855049999,100.0,39.0
16,1230,128,attn,164,645283,11520,3.9881,720,161.6076,644.5072695599999,100.0,39.0
16,1230,128,attn,165,645441,11520,3.991,720,161.68725,645.29381475,100.0,39.0
16,1230,128,attn,166,645861,11520,3.9915,720,161.69299999999998,645.3976094999999,100.0,39.0
16,1230,128,attn,167,645951,11520,3.9935,720,161.66969999999998,645.6279469499999,100.0,39.0
16,1230,128,attn,168,645952,11520,3.9952,720,161.7781,646.33586512,100.0,39.0
16,1230,128,attn,169,645889,11520,3.9958,720,161.83455,646.65849489,100.0,39.0
16,1230,128,attn,170,646214,11520,3.9951,720,161.78105,646.3314728549999,100.0,39.0
16,1230,128,attn,171,646489,11520,3.9977,720,161.83445,646.965580765,100.0,39.0
16,1230,128,attn,172,646502,11520,3.9975,720,161.84650000000002,646.9813837500001,100.0,39.0
16,1230,128,attn,173,646790,11520,4.0002,720,161.85,647.43237,100.0,39.0
16,1230,128,attn,174,646572,11520,4.0,720,161.83155,647.3262,100.0,39.0
16,1530,128,attn,131,629442,11520,3.2271,720,196.95282352941177,635.5864568117647,100.0,48.0
16,1530,128,attn,132,630062,11520,3.227,720,197.03300000000004,635.8254910000002,100.0,48.0
16,1530,128,attn,133,630107,11520,3.2304,720,197.22581250000002,637.1182647,100.0,48.0
16,1530,128,attn,134,648480,11520,3.2313,720,196.6210625,635.34163925625,100.0,48.0
16,1530,128,attn,135,624940,11520,3.2341,720,195.5094375,632.29707181875,100.0,48.0
16,1530,128,attn,136,625088,11520,3.2343,720,195.59929411764705,632.6267969647059,100.0,48.0
16,1530,128,attn,137,644999,11520,3.2346,720,195.70611764705882,633.0310081411765,100.0,48.0
16,1530,128,attn,138,625287,11520,3.237,720,195.75282352941176,633.6518897647059,100.0,48.0
16,1530,128,attn,139,625869,11520,3.237,720,195.91505882352942,634.1770454117648,100.0,48.0
16,1530,128,attn,140,645585,11520,3.2382,720,195.89724999999999,634.3544749499999,100.0,48.0
16,1530,128,attn,141,646115,11520,3.239,720,195.9915625,634.8166709374999,100.0,48.0
16,1530,128,attn,142,626436,11520,3.2391,720,196.0045,634.87817595,100.0,48.0
16,1530,128,attn,143,626770,11520,3.2398,720,196.0391875,635.1277596624999,100.0,48.0
16,1530,128,attn,144,646244,11520,3.2398,720,196.1568125,635.5088411375,100.0,48.0
16,1530,128,attn,145,627216,11520,3.2381,720,196.32162499999998,635.7090539124999,100.0,48.0
16,1530,128,attn,146,628044,11520,3.234,720,196.39270588235297,635.1340108235295,100.0,48.0
16,1530,128,attn,147,647670,11520,3.2346,720,196.4884117647059,635.5614166941176,100.0,48.0
16,1530,128,attn,148,628032,11520,3.2368,720,196.47629411764706,635.9544688,100.0,48.0
16,1530,128,attn,149,628217,11520,3.2369,720,196.50831250000002,636.07775673125,100.0,48.0
16,1530,128,attn,150,647803,11520,3.237,720,196.606875,636.4164543750001,100.0,48.0
16,1530,128,attn,151,648080,11520,3.238,720,196.6528235294118,636.7618425882354,100.0,48.0
16,1530,128,attn,152,628587,11520,3.2404,720,196.70411764705884,637.4000228235295,100.0,48.0
16,1530,128,attn,153,628870,11520,3.2401,720,196.73488235294118,637.4406923117647,100.0,48.0
16,1530,128,attn,154,648674,11520,3.2412,720,196.86841176470588,638.0898962117648,100.0,48.0
16,1530,128,attn,155,648435,11520,3.2423,720,196.8206875,638.15171508125,100.0,48.0
16,1530,128,attn,156,628972,11520,3.244,720,196.91517647058822,638.7928324705882,100.0,48.0
16,1530,128,attn,157,629399,11520,3.2444,720,196.84975,638.6593289,100.0,48.0
16,1530,128,attn,158,648981,11520,3.2452,720,196.8829375,638.924508775,100.0,48.0
16,1530,128,attn,159,649082,11520,3.2461,720,196.9334375,639.26563146875,100.0,48.0
16,1530,128,attn,160,649167,11520,3.2472,720,196.9671875,639.59185125,100.0,48.0
16,1530,128,attn,161,629450,11520,3.2492,720,197.025,640.17363,100.0,48.0
16,1530,128,attn,162,629598,11520,3.2502,720,196.9765,640.2130202999999,100.0,48.0
16,1530,128,attn,163,629560,11520,3.25,720,196.97929411764707,640.1827058823529,100.0,48.0
16,1530,128,attn,164,649479,11520,3.2516,720,196.9803125,640.501184125,100.0,48.0
16,1530,128,attn,165,649423,11520,3.2534,720,197.035625,641.035702375,100.0,48.0
16,1530,128,attn,166,649618,11520,3.2548,720,197.041,641.3290468,100.0,48.0
16,1530,128,attn,167,649631,11520,3.255,720,197.1555294117647,641.741248235294,100.0,48.0
16,1530,128,attn,168,649672,11520,3.2573,720,197.15223529411765,642.1839760235293,100.0,48.0
16,1530,128,attn,169,630093,11520,3.256,720,197.2214705882353,642.1531082352941,100.0,48.0
16,1530,128,attn,170,630420,11520,3.2573,720,197.16758823529412,642.2339851588235,100.0,48.0
16,1530,128,attn,171,630522,11520,3.2572,720,197.34152941176472,642.7808296000001,100.0,48.0
16,1530,128,attn,172,630633,11520,3.2591,720,197.2685294117647,642.9178642058823,100.0,48.0
16,1530,128,attn,173,630435,11520,3.2606,720,197.2949411764706,643.2998852000001,100.0,48.0
16,1530,128,attn,174,630695,11520,3.261,720,197.36617647058821,643.6111014705882,100.0,48.0
16,1830,128,attn,131,627853,11520,2.7213,720,232.89100000000002,633.7662783000001,100.0,56.0
16,1830,128,attn,132,628097,11520,2.7226,720,232.9555333333333,634.2447350533332,100.0,56.0
16,1830,128,attn,133,651580,11520,2.7237,720,233.0830714285714,634.8483616499999,100.0,56.0
16,1830,128,attn,134,651929,11520,2.7253,720,233.0957142857143,635.2557501428572,100.0,56.0
16,1830,128,attn,135,650952,11520,2.7254,720,233.42257142857144,636.1698761714287,100.0,56.0
16,1830,128,attn,136,652588,11520,2.7264,720,233.39778571428567,636.3357229714285,100.0,56.0
16,1830,128,attn,137,629463,11520,2.7279,720,233.50135714285713,636.96835215,100.0,56.0
16,1830,128,attn,138,629639,11520,2.7291,720,233.5307857142857,637.3288672928571,100.0,56.0
16,1830,128,attn,139,630314,11520,2.7282,720,233.794,637.8367908,100.0,56.142857142857146
16,1830,128,attn,140,630342,11520,2.7289,720,233.73107142857148,637.8287208214286,100.0,56.714285714285715
16,1830,128,attn,141,630589,11520,2.7299,720,233.85707142857146,638.4064192928573,100.0,56.714285714285715
16,1830,128,attn,142,630524,11520,2.7305,720,233.82614285714286,638.4622830714286,100.0,56.642857142857146
16,1830,128,attn,143,630956,11520,2.7301,720,233.98749999999993,638.8092737499999,100.0,57.0
16,1830,128,attn,144,654280,11520,2.7305,720,234.0215,638.9957057500001,100.0,57.0
16,1830,128,attn,145,654814,11520,2.7307,720,234.2067857142857,639.54846975,100.0,57.0
16,1830,128,attn,146,631363,11520,2.7318,720,234.25728571428576,639.9440531142858,100.0,57.0
16,1830,128,attn,147,631738,11520,2.7308,720,234.30278571428576,639.8340472285715,100.0,57.0
16,1830,128,attn,148,631826,11520,2.7327,720,234.31764285714283,640.3198226357142,100.0,57.0
16,1830,128,attn,149,632121,11520,2.7334,720,234.3462857142857,640.5621373714285,100.0,57.0
16,1830,128,attn,150,632008,11520,2.7345,720,234.33785714285708,640.7968703571427,100.0,57.0
16,1830,128,attn,151,655644,11520,2.7341,720,234.50807142857138,641.1685180928571,100.0,57.0
16,1830,128,attn,152,655617,11520,2.7363,720,234.45185714285716,641.5306167,100.0,57.0
16,1830,128,attn,153,632393,11520,2.737,720,234.48849999999996,641.7950245,100.0,57.0
16,1830,128,attn,154,632410,11520,2.7373,720,234.6015714285714,642.1748814714284,100.0,57.0
16,1830,128,attn,155,632544,11520,2.7379,720,234.63750000000002,642.41401125,100.0,57.0
16,1830,128,attn,156,656265,11520,2.7389,720,234.78942857142857,643.0647659142858,100.0,57.0
16,1830,128,attn,157,656235,11520,2.7396,720,234.6992142857143,642.9819674571429,100.0,57.0
16,1830,128,attn,158,632939,11520,2.74,720,234.79292857142858,643.3326242857144,100.0,57.0
16,1830,128,attn,159,633064,11520,2.7402,720,234.78213333333332,643.35000176,100.0,57.0
16,1830,128,attn,160,632903,11520,2.7421,720,234.79635714285706,643.8350909214284,100.0,57.0
16,1830,128,attn,161,656701,11520,2.7429,720,234.83285714285716,644.123043857143,100.0,57.0
16,1830,128,attn,162,633204,11520,2.7435,720,234.83185714285713,644.2612000714286,100.0,57.0
16,1830,128,attn,163,633547,11520,2.7448,720,234.87371428571424,644.6813709714285,100.0,57.0
16,1830,128,attn,164,656813,11520,2.7462,720,234.92092857142856,645.1398540428571,100.0,57.0
16,1830,128,attn,165,656889,11520,2.747,720,234.84935714285714,645.1311840714285,100.0,57.0
16,1830,128,attn,166,633559,11520,2.7472,720,234.92521428571428,645.3865486857143,100.0,57.0
16,1830,128,attn,167,633777,11520,2.7483,720,235.11621428571428,646.1698917214286,100.0,57.0
16,1830,128,attn,168,657027,11520,2.7502,720,235.04678571428573,646.4256700714286,100.0,57.0
16,1830,128,attn,169,633766,11520,2.7509,720,235.07485714285716,646.6674245142858,100.0,57.0
16,1830,128,attn,170,634017,11520,2.7501,720,235.09707142857147,646.5404561357144,100.0,57.0
16,1830,128,attn,171,657327,11520,2.7506,720,235.18771428571426,646.9073269142856,100.0,57.0
16,1830,128,attn,172,634221,11520,2.7514,720,235.22528571428572,647.1988511142857,100.0,57.0
16,1830,128,attn,173,657425,11520,2.7534,720,235.14128571428571,647.4380160857143,100.0,57.0
16,1830,128,attn,174,657964,11520,2.7527,720,235.31292857142856,647.7458984785713,100.0,57.0
16,2130,128,attn,131,690889,11520,2.4541,720,288.3931538461538,707.745638853846,100.0,62.0
16,2130,128,attn,132,691371,11520,2.4547,720,288.5703846153846,708.3537231153846,100.0,62.0
16,2130,128,attn,133,692294,11520,2.455,720,288.8093846153846,709.0270392307692,100.0,62.0
16,2130,128,attn,134,692651,11520,2.4552,720,289.121,709.8498791999999,100.0,62.0
16,2130,128,attn,135,722376,11520,2.4557,720,289.34661538461535,710.5484834,100.0,62.0
16,2130,128,attn,136,722231,11520,2.4572,720,289.3353846153846,710.9549070769231,100.0,62.0
16,2130,128,attn,137,722892,11520,2.4584,720,289.52161538461536,711.7599392615384,100.0,62.0
16,2130,128,attn,138,722898,11520,2.4602,720,289.64153846153846,712.576112923077,100.0,62.15384615384615
16,2130,128,attn,139,723574,11520,2.4589,720,289.95515384615385,712.9707277923077,100.0,62.69230769230769
16,2130,128,attn,140,694891,11520,2.461,720,289.86846153846153,713.3662838461538,100.0,62.53846153846154
16,2130,128,attn,141,695270,11520,2.4614,720,290.14784615384616,714.1699085230769,100.0,63.0
16,2130,128,attn,142,724414,11520,2.4614,720,290.3013076923077,714.5476387538462,100.0,63.0
16,2130,128,attn,143,724832,11520,2.4615,720,290.3673076923077,714.7391278846154,100.0,63.0
16,2130,128,attn,144,725223,11520,2.4616,720,290.55315384615386,715.2256435076923,100.0,63.0
16,2130,128,attn,145,725991,11520,2.4616,720,290.8392307692307,715.9298504615383,100.0,63.0
16,2130,128,attn,146,725277,11520,2.4626,720,290.7459230769231,715.9909101692308,100.0,63.0
16,2130,128,attn,147,697046,11520,2.4626,720,290.86469230769234,716.2833912769232,100.0,63.0
16,2130,128,attn,148,725942,11520,2.4657,720,290.7667692307692,716.9436228923076,100.0,63.0
16,2130,128,attn,149,726357,11520,2.4641,720,291.0495384615384,717.1751677230769,100.0,63.0
16,2130,128,attn,150,726083,11520,2.4674,720,291.0879230769232,718.2303414000003,100.0,63.0
16,2130,128,attn,151,726396,11520,2.4665,720,291.03553846153847,717.8391556153846,100.0,63.0
16,2130,128,attn,152,697073,11520,2.4691,720,291.0705384615385,718.6822665153848,100.0,63.0
16,2130,128,attn,153,727018,11520,2.4683,720,291.1926153846154,718.7507325538462,100.0,63.0
16,2130,128,attn,154,726682,11520,2.4705,720,291.10353846153845,719.1712917692307,100.0,63.0
16,2130,128,attn,155,703644,11520,2.4714,720,281.39261538461545,695.4337096615386,100.0,63.0
16,2130,128,attn,156,649194,11520,2.4727,720,268.12100000000004,662.9827967000001,100.0,63.0
16,2130,128,attn,157,668658,11520,2.472,720,267.8105384615384,662.0276510769229,100.0,63.0
16,2130,128,attn,158,667996,11520,2.4743,720,267.7513076923077,662.4970606230769,100.0,63.0
16,2130,128,attn,159,641542,11520,2.4741,720,267.7464615384615,662.4315204923076,100.0,63.0
16,2130,128,attn,160,672857,11520,2.4757,720,267.7449230769231,662.8561060615384,100.0,63.0
16,2130,128,attn,161,726376,11520,2.4767,720,291.02715384615385,720.7869519307693,100.0,63.0
16,2130,128,attn,162,697199,11520,2.4793,720,290.9854615384616,721.4402547923078,100.0,63.0
16,2130,128,attn,163,726533,11520,2.4794,720,290.96223076923076,721.4117549692307,100.0,63.0
16,2130,128,attn,164,726475,11520,2.4826,720,291.0979230769231,722.6797038307693,100.0,63.0
16,2130,128,attn,165,726360,11520,2.482,720,291.2246923076923,722.8196863076923,100.0,63.0
16,2130,128,attn,166,727081,11520,2.4839,720,291.34276923076925,723.6663044923079,100.0,63.0
16,2130,128,attn,167,726935,11520,2.4836,720,291.3344615384616,723.5582686769233,100.0,63.0
16,2130,128,attn,168,727098,11520,2.4864,720,291.2377692307692,724.1335894153846,100.0,63.0
16,2130,128,attn,169,727393,11520,2.4847,720,291.41969230769234,724.0905094769232,100.0,63.0
16,2130,128,attn,170,727533,11520,2.4872,720,291.4648461538462,724.9313653538463,100.0,63.0
16,2130,128,attn,171,728126,11520,2.4866,720,291.7062307692308,725.3567134307693,100.0,63.0
16,2130,128,attn,172,698829,11520,2.4895,720,291.5595384615385,725.8374710000002,100.0,63.0
16,2130,128,attn,173,727941,11520,2.4891,720,291.6476923076923,725.9402709230769,100.0,63.0
16,2130,128,attn,174,727910,11520,2.4897,720,291.67207692307693,726.1759699153846,100.0,63.0
16,2422,128,attn,131,708006,11520,2.336,720,308.33599999999996,720.2728959999998,100.0,66.0
16,2422,128,attn,132,708238,11520,2.3387,720,308.2443076923077,720.8909623999999,100.0,65.0
16,2422,128,attn,133,739476,11520,2.3382,720,308.5709166666666,721.5005173499999,100.0,66.0
16,2422,128,attn,134,739340,11520,2.341,720,308.5665,722.3541765000001,100.0,65.66666666666667
16,2422,128,attn,135,708627,11520,2.3421,720,308.58446153846154,722.7356673692307,100.0,66.0
16,2422,128,attn,136,708600,11520,2.3432,720,308.5326666666666,722.9537445333332,100.0,66.0
16,2422,128,attn,137,708883,11520,2.344,720,308.5796666666667,723.3107386666667,100.0,66.0
16,2422,128,attn,138,708923,11520,2.3462,720,308.64108333333337,724.1337097166668,100.0,66.0
16,2422,128,attn,139,739991,11520,2.3457,720,308.6527692307692,724.0068007846153,100.0,66.0
16,2422,128,attn,140,740069,11520,2.3471,720,308.8376153846154,724.8727670692308,100.0,66.0
16,2422,128,attn,141,740374,11520,2.3467,720,308.9889166666667,725.1042907416667,100.0,66.0
16,2422,128,attn,142,740309,11520,2.3482,720,308.937,725.4458634,100.0,66.0
16,2422,128,attn,143,740550,11520,2.3481,720,309.04800000000006,725.6756088000002,100.0,66.0
16,2422,128,attn,144,709881,11520,2.3494,720,309.0576923076923,726.1001423076924,100.0,66.0
16,2422,128,attn,145,709573,11520,2.3506,720,308.92316666666665,726.1547955666666,100.0,66.0
16,2422,128,attn,146,709907,11520,2.3513,720,309.11230769230775,726.8157690769233,100.0,66.0
16,2422,128,attn,147,710254,11520,2.3509,720,309.21008333333333,726.9219849083333,100.0,66.0
16,2422,128,attn,148,709888,11520,2.3531,720,309.17333333333335,727.5157706666666,100.0,66.0
16,2422,128,attn,149,710216,11520,2.3527,720,309.3026153846154,727.6962632153848,100.0,66.0
16,2422,128,attn,150,710420,11520,2.3549,720,309.32800000000003,728.4365072000002,100.0,66.0
16,2422,128,attn,151,710514,11520,2.3545,720,309.18575000000004,727.977848375,100.0,66.0
16,2422,128,attn,152,710468,11520,2.3569,720,309.3086923076923,729.0096569,100.0,66.0
16,2422,128,attn,153,710381,11520,2.3577,720,309.3185,729.2802274499999,100.0,66.0
16,2422,128,attn,154,710905,11520,2.3583,720,309.2425,729.28658775,100.0,66.0
16,2422,128,attn,155,710544,11520,2.3583,720,309.2799166666667,729.374827475,100.0,66.0
16,2422,128,attn,156,710728,11520,2.3598,720,309.2745384615385,729.8260558615385,100.0,66.0
16,2422,128,attn,157,710805,11520,2.3595,720,309.4985384615385,730.2618015000002,100.0,66.0
16,2422,128,attn,158,710462,11520,2.3619,720,309.4064615384615,730.7871215076922,100.0,66.0
16,2422,128,attn,159,710448,11520,2.361,720,309.64923076923077,731.0818338461539,100.0,66.0
16,2422,128,attn,160,710618,11520,2.3627,720,309.4073846153846,731.0368276307692,100.0,66.0
16,2422,128,attn,161,710960,11520,2.3631,720,309.6475384615385,731.7280981384616,100.0,66.0
16,2422,128,attn,162,741724,11520,2.3647,720,309.61241666666666,732.1404816916667,100.0,66.0
16,2422,128,attn,163,742022,11520,2.3656,720,309.6433333333333,732.4922693333333,100.0,66.0
16,2422,128,attn,164,741178,11520,2.3682,720,309.50183333333337,732.9622417,100.0,66.0
16,2422,128,attn,165,741702,11520,2.3683,720,309.59069230769234,733.2036365923078,100.0,66.0
16,2422,128,attn,166,742165,11520,2.3683,720,309.561,733.1333162999999,100.0,66.0
16,2422,128,attn,167,711540,11520,2.3699,720,309.62115384615385,733.7711724999999,100.0,66.0
16,2422,128,attn,168,711010,11520,2.3712,720,309.64230769230767,734.2238399999999,100.0,66.0
16,2422,128,attn,169,742000,11520,2.3713,720,309.56983333333335,734.0829457833335,100.0,66.0
16,2422,128,attn,170,742603,11520,2.3707,720,309.79238461538455,734.4248062076921,100.0,66.0
16,2422,128,attn,171,742492,11520,2.3717,720,309.9464615384616,735.1000228307695,100.0,66.0
16,2422,128,attn,172,742478,11520,2.3727,720,309.76930769230773,734.9896363615386,100.0,66.0
16,2422,128,attn,173,711801,11520,2.3726,720,309.8157692307692,735.068894076923,100.0,66.0
16,2422,128,attn,174,712212,11520,2.3726,720,309.9387692307692,735.360723876923,100.0,66.0
