cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sleep_ns,sleep_freq,kernel,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,4,1,custom,2422,8058026,49152,14.5933,12,552.8184225352112,8067.445085583097,100.0,29.91549295774648,71.3943661971831
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,4,1,custom,2422,8142389,49152,14.5944,12,558.9967499999999,8158.222168199999,100.0,29.88888888888889,73.56944444444444
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,4,1,custom,2422,4232953,1600,10.4368,100,402.6838039215686,4202.730324768627,99.0,42.0,66.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,4,1,custom,2422,4199541,1600,10.4368,100,400.07892156862744,4175.543688627451,99.0,42.0,64.45098039215686
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,4,1,custom,2422,4144530,1600,10.4365,100,398.48986274509804,4158.839452539216,99.0,42.0,63.72549019607843
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,4,1,custom,2422,4172369,1600,10.4354,100,397.92256862745097,4152.4811726549015,99.0,42.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,4,1,custom,2422,4125358,1600,10.4355,100,397.29531372549025,4145.975246382353,99.0,42.0,62.96078431372549
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,4,1,custom,2422,4120865,1600,10.435,100,396.5521568627451,4138.021756862745,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,4,1,custom,2422,4159163,1600,10.4361,100,396.42835294117634,4137.165934129411,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,4,1,custom,2422,4114574,1600,10.4361,100,395.7328235294117,4129.907319635293,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,4,1,custom,2422,4112280,1600,10.4362,100,395.5175882352941,4127.700654341176,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,4,1,custom,2422,4151624,1600,10.4359,100,395.63817647058823,4128.840445829412,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,4,1,custom,2422,4110993,1600,10.4355,100,395.6419803921568,4128.721886382352,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,4,1,custom,2422,4111932,1600,10.4356,100,396.13401960784313,4133.896175019608,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,4,1,custom,2422,4150974,1600,10.4372,100,395.6354509803922,4129.32632897255,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,4,1,custom,2422,4109843,1600,10.4371,100,395.473294117647,4127.594318035293,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,4,1,custom,2422,4110007,1600,10.4372,100,395.4242549019607,4127.1220332627445,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,4,1,custom,2422,4148937,1600,10.4379,100,395.35611764705885,4126.687620388236,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,4,1,custom,2422,4110755,1600,10.4377,100,395.42598039215693,4127.337755539216,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,4,1,custom,2422,4109701,1600,10.4378,100,395.50550980392154,4128.207410231372,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,4,1,custom,2422,4147284,1600,10.4397,100,395.0824901960785,4124.542672900001,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,4,1,custom,2422,4106615,1600,10.4396,100,395.14209803921574,4125.125446690196,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,4,1,custom,2422,4107416,1600,10.4393,100,395.2475294117646,4126.107533788234,99.0,42.0,61.86274509803921
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,4,1,custom,2422,4146106,1600,10.4395,100,394.9244117647059,4122.813396617647,99.0,42.0,61.96078431372549
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,4,1,custom,2422,4146791,1600,10.4395,100,395.1659019607843,4125.334433519608,99.0,42.0,61.98039215686274
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,4,1,custom,2422,4107090,1600,10.4395,100,395.1345294117648,4125.006919794118,99.0,42.0,61.86274509803921
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,4,1,custom,2422,4105792,1600,10.4406,100,395.1300588235294,4125.394892152941,99.0,42.0,61.88235294117647
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,4,1,custom,2422,4144044,1600,10.4406,100,394.8871960784313,4122.85925937647,99.0,42.0,61.88235294117647
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,4,1,custom,2422,4106147,1600,10.4403,100,394.9697058823529,4123.60222032353,99.0,42.0,61.6078431372549
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,4,2,custom,2422,7813546,49152,14.5722,12,541.9661971830986,7897.6398185915505,100.0,30.943661971830984,67.40845070422536
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,4,2,custom,2422,7936978,49152,14.5696,12,550.4916056338029,8020.4424974422545,100.0,30.943661971830984,70.66197183098592
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,4,2,custom,2422,8072207,49152,14.5732,12,553.6314027777777,8068.18115896111,100.0,31.0,72.90277777777777
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,4,2,custom,2422,4173697,1600,10.3304,100,405.1839607843137,4185.712388486274,99.0,43.0,65.90196078431373
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,4,2,custom,2422,4143298,1600,10.3298,100,402.32725490196077,4155.960077686274,99.0,43.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,4,2,custom,2422,4127423,1600,10.3296,100,400.6845294117647,4138.910915011764,99.0,43.15686274509804,63.11764705882353
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,4,2,custom,2422,4116624,1600,10.3311,100,399.56302000000005,4127.925515922,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,4,2,custom,2422,4110733,1600,10.3312,100,399.3736078431373,4126.00861734902,99.0,43.0,62.588235294117645
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,4,2,custom,2422,4104085,1600,10.3313,100,398.25256,4114.466673128,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,4,2,custom,2422,4105566,1600,10.3295,100,398.6792156862745,4118.156958431372,99.0,43.03921568627451,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,4,2,custom,2422,4100186,1600,10.3296,100,398.3184599999999,4114.470364415999,99.0,43.08,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,4,2,custom,2422,4100257,1600,10.3295,100,398.4407058823529,4115.693271411764,99.0,43.03921568627451,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,4,2,custom,2422,4137186,1600,10.332,100,397.81896,4110.265494720001,99.0,43.04,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,4,2,custom,2422,4135608,1600,10.3318,100,397.95992156862746,4111.642317662745,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,4,2,custom,2422,4135577,1600,10.3314,100,397.9040392156863,4110.905790752941,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,4,2,custom,2422,4136654,1600,10.3306,100,398.191568627451,4113.557818862745,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,4,2,custom,2422,4136123,1600,10.3306,100,398.07035294117645,4112.305588094117,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,4,2,custom,2422,4098004,1600,10.3306,100,397.94668627450983,4111.028037227451,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,4,2,custom,2422,4096080,1600,10.3332,100,398.07339215686267,4113.371975835294,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,4,2,custom,2422,4093984,1600,10.3336,100,397.5956862745098,4108.594783686274,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,4,2,custom,2422,4094425,1600,10.3332,100,397.82762745098046,4110.8324399764715,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,4,2,custom,2422,4098502,1600,10.3328,100,397.81614,4110.554611392001,99.0,43.12,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,4,2,custom,2422,4098034,1600,10.333,100,397.9341764705882,4111.853845470589,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,4,2,custom,2422,4135884,1600,10.3331,100,398.0391960784313,4112.978816998038,99.0,43.07843137254902,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,4,2,custom,2422,4137584,1600,10.3354,100,398.027705882353,4113.775551376471,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,4,2,custom,2422,4138264,1600,10.3352,100,398.23076470588234,4115.794599388235,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,4,2,custom,2422,4096966,1600,10.3355,100,398.2495098039216,4116.107808578432,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,4,2,custom,2422,4096238,1600,10.3342,100,397.9720588235294,4112.722850294117,99.0,43.13725490196079,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,4,2,custom,2422,4096098,1600,10.334,100,397.8943921568627,4111.840648549019,99.0,43.03921568627451,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,4,2,custom,2422,4098426,1600,10.3339,100,398.07478431372544,4113.665013619608,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,4,4,custom,2422,7777120,49152,14.564,12,536.9929436619719,7820.765231492959,100.0,30.0,67.33802816901408
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,4,4,custom,2422,7907493,49152,14.5639,12,545.2849014084509,7941.474775622538,100.0,29.971830985915492,70.95774647887323
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,4,4,custom,2422,7981106,49152,14.5642,12,548.7874647887324,7992.650394676057,100.0,29.971830985915492,72.8169014084507
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,4,4,custom,2422,4178648,1600,10.2894,100,404.16668000000004,4158.632637192,99.0,43.0,65.98
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,4,4,custom,2422,4150858,1600,10.2894,100,403.48476000000005,4151.616089544001,99.0,43.0,64.4
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,4,4,custom,2422,4138057,1600,10.2892,100,402.22216000000003,4138.544248672,99.0,42.96,63.28
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,4,4,custom,2422,4124727,1600,10.291,100,400.53042,4121.85855222,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,4,4,custom,2422,4121817,1600,10.291,100,400.1863137254902,4118.31735454902,99.0,42.88235294117647,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,4,4,custom,2422,4114263,1600,10.2909,100,399.6481568627451,4112.739217458824,99.0,43.0,62.27450980392157
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,4,4,custom,2422,4113377,1600,10.2893,100,398.34005999999994,4098.640379357999,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,4,4,custom,2422,4114058,1600,10.2893,100,400.04587999999995,4116.192073084,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,4,4,custom,2422,4108671,1600,10.2891,100,398.7581200000001,4102.862172492,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,4,4,custom,2422,4111052,1600,10.2911,100,399.28092000000004,4109.039875812,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,4,4,custom,2422,4109234,1600,10.2907,100,399.0697200000001,4106.706767604001,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,4,4,custom,2422,4105768,1600,10.2911,100,398.83535294117644,4104.454500652941,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,4,4,custom,2422,4110517,1600,10.29,100,399.30451999999997,4108.843510799999,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,4,4,custom,2422,4105607,1600,10.29,100,398.35988,4099.1231652,99.0,42.98,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,4,4,custom,2422,4103668,1600,10.2901,100,398.28278,4098.369634478,99.0,42.96,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,4,4,custom,2422,4105693,1600,10.2931,100,399.34448000000003,4110.492667088,99.0,42.84,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,4,4,custom,2422,4065367,1600,10.2931,100,398.6728999999999,4103.580026989999,99.0,42.92,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,4,4,custom,2422,4105786,1600,10.2929,100,398.86818000000005,4105.510289922,99.0,42.92,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,4,4,custom,2422,4105478,1600,10.2923,100,398.56119999999993,4102.111438759999,99.0,42.94,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,4,4,custom,2422,4104327,1600,10.2923,100,398.67244000000005,4103.256354212001,99.0,42.96,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,4,4,custom,2422,4063726,1600,10.2925,100,398.8062745098038,4104.713580392156,99.0,42.96078431372549,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,4,4,custom,2422,4100815,1600,10.2952,100,398.880862745098,4106.558258133333,99.0,42.98039215686274,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,4,4,custom,2422,4102801,1600,10.2956,100,398.2468431372549,4100.190198203922,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,4,4,custom,2422,4101083,1600,10.2952,100,397.947568627451,4096.949808533333,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,4,4,custom,2422,4101852,1600,10.2942,100,398.34899999999993,4100.684275799999,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,4,4,custom,2422,4104089,1600,10.2939,100,398.8858235294117,4106.090778829412,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,4,4,custom,2422,4105275,1600,10.2937,100,399.08186,4108.028942282,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,4,8,custom,2422,7805593,49152,14.5559,12,535.7235915492957,7797.939026232394,100.0,29.35211267605634,66.98591549295774
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,4,8,custom,2422,7923673,49152,14.5603,12,543.6623380281688,7915.8867403915465,100.0,29.366197183098592,70.47887323943662
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,4,8,custom,2422,8005845,49152,14.5599,12,545.8259154929577,7947.170746985916,100.0,29.253521126760564,72.47887323943662
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,4,8,custom,2422,4140166,1600,10.2617,100,405.49396,4161.057369332,99.0,42.0,65.6
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,4,8,custom,2422,4115389,1600,10.2613,100,403.45246,4139.946727798,99.0,42.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,4,8,custom,2422,4098901,1600,10.2611,100,402.00517999999994,4125.015352498,99.0,42.0,63.24
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,4,8,custom,2422,4089486,1600,10.2626,100,401.4386999999999,4119.8048026199995,99.0,42.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,4,8,custom,2422,4083731,1600,10.2629,100,400.80742,4113.446470718,99.0,42.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,4,8,custom,2422,4079501,1600,10.2624,100,400.24335294117657,4107.45738522353,99.0,42.0,62.07843137254902
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,4,8,custom,2422,4078588,1600,10.2608,100,399.83468,4102.623684544,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,4,8,custom,2422,4076245,1600,10.2609,100,399.67405882352944,4101.015550182353,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,4,8,custom,2422,4074457,1600,10.261,100,399.63685999999996,4100.67382046,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,4,8,custom,2422,4111255,1600,10.2628,100,399.62103999999994,4101.230809311999,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,4,8,custom,2422,4114637,1600,10.2627,100,399.4225599999999,4099.153906512,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,4,8,custom,2422,4109920,1600,10.2632,100,399.586,4101.0310352,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,4,8,custom,2422,4108389,1600,10.2621,100,398.88213999999994,4093.3684088939995,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,4,8,custom,2422,4109826,1600,10.2616,100,399.21098,4096.543392368,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,4,8,custom,2422,4107788,1600,10.2615,100,398.9069799999999,4093.383975269999,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,4,8,custom,2422,4107339,1600,10.2654,100,398.62906,4092.0867525239996,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,4,8,custom,2422,4108289,1600,10.265,100,398.87402000000003,4094.4418153000006,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,4,8,custom,2422,4108958,1600,10.2647,100,399.07948,4096.431138356,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,4,8,custom,2422,4108915,1600,10.2639,100,399.12752,4096.604952528,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,4,8,custom,2422,4068786,1600,10.2643,100,399.35981999999996,4099.1490004259995,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,4,8,custom,2422,4069089,1600,10.2642,100,399.0550799999999,4095.9811521359993,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,4,8,custom,2422,4067730,1600,10.267,100,398.59804,4092.40607668,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,4,8,custom,2422,4107194,1600,10.2672,100,398.77624000000003,4094.3154113280007,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,4,8,custom,2422,4103858,1600,10.2673,100,398.7157843137255,4093.7345722843143,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,4,8,custom,2422,4104843,1600,10.2658,100,398.81682,4094.173710756,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,4,8,custom,2422,4107020,1600,10.2657,100,398.7047,4092.98283879,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,4,8,custom,2422,4106710,1600,10.2659,100,399.00576,4096.153231584,99.0,42.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,4,16,custom,2422,7817091,49152,14.5604,12,536.985309859155,7818.72090567324,100.0,29.971830985915492,66.88732394366197
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,4,16,custom,2422,7949590,49152,14.5577,12,543.2432816901409,7908.372721860564,100.0,30.0,70.45070422535211
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,4,16,custom,2422,8022636,49152,14.5571,12,551.0398591549296,8021.542333704225,100.0,30.0,72.66197183098592
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,4,16,custom,2422,4185269,1600,10.254,100,406.39434000000006,4167.16756236,99.0,43.0,65.58
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,4,16,custom,2422,4160037,1600,10.2543,100,403.70743999999996,4139.737201991999,99.0,43.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,4,16,custom,2422,4102876,1600,10.254,100,402.52598,4127.50139892,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,4,16,custom,2422,4093738,1600,10.2554,100,401.56729999999993,4118.23328842,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,4,16,custom,2422,4087591,1600,10.2554,100,401.00136000000003,4112.429347344,99.0,43.0,62.56
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,4,16,custom,2422,4082442,1600,10.2552,100,400.40862,4106.270479824,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,4,16,custom,2422,4081930,1600,10.2534,100,400.56630000000007,4107.16650042,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,4,16,custom,2422,4080928,1600,10.2539,100,400.34767999999997,4105.125075952,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,4,16,custom,2422,4079102,1600,10.2539,100,399.81408000000005,4099.653594912001,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,4,16,custom,2422,4077285,1600,10.2558,100,399.95666000000006,4101.875513628001,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,4,16,custom,2422,4115848,1600,10.2558,100,399.59141999999997,4098.129685236,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,4,16,custom,2422,4115050,1600,10.2555,100,399.61502,4098.25183761,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,4,16,custom,2422,4115489,1600,10.2549,100,399.63660000000004,4098.2333693400005,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,4,16,custom,2422,4114362,1600,10.2549,100,399.67968,4098.675150432,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,4,16,custom,2422,4114049,1600,10.2546,100,399.49479999999994,4096.65937608,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,4,16,custom,2422,4113444,1600,10.2577,100,399.72906,4100.300778762,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,4,16,custom,2422,4114448,1600,10.2576,100,399.52871999999996,4098.205798272,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,4,16,custom,2422,4113155,1600,10.2574,100,399.6319200000001,4099.184456208001,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,4,16,custom,2422,4111979,1600,10.2569,100,399.50210000000004,4097.653089490001,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,4,16,custom,2422,4110896,1600,10.2573,100,399.27192,4095.4518650160007,99.0,43.0,61.98
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,4,16,custom,2422,4111135,1600,10.2573,100,399.26152,4095.3451890960005,99.0,43.0,61.94
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,4,16,custom,2422,4110771,1600,10.2601,100,399.5818000000001,4099.749226180001,99.0,43.0,61.72
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,4,16,custom,2422,4111292,1600,10.2593,100,399.2595799999999,4096.123809093999,99.0,43.0,61.56
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,4,16,custom,2422,4110993,1600,10.2593,100,398.93168000000003,4092.759784624,99.0,43.0,61.22
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,4,16,custom,2422,4109885,1600,10.2581,100,399.44214,4097.517416334,99.0,43.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,4,16,custom,2422,4109670,1600,10.2582,100,399.15812000000005,4094.6438265840006,99.0,43.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,4,16,custom,2422,4108469,1600,10.258,100,399.07844000000006,4093.74663752,99.0,43.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,4,32,custom,2422,7810262,49152,14.5545,12,537.1567323943661,7818.047661633803,100.0,30.0,66.66197183098592
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,4,32,custom,2422,7931885,49152,14.5568,12,541.5711971830985,7883.54360315493,100.0,30.0,70.21126760563381
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,4,32,custom,2422,7950820,49152,14.5563,12,551.4464647887324,8027.020175404226,100.0,30.0,72.08450704225352
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,4,32,custom,2422,4181294,1600,10.2512,100,405.69064,4158.815888768,99.0,43.0,65.02
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,4,32,custom,2422,4112141,1600,10.251,100,403.18642,4133.06399142,99.0,43.0,63.98
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,4,32,custom,2422,4096817,1600,10.2511,100,401.86284,4119.536159124,99.0,43.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,4,32,custom,2422,4087766,1600,10.2522,100,401.00201999999996,4111.152909443999,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,4,32,custom,2422,4082454,1600,10.2525,100,400.80482000000006,4109.251417050001,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,4,32,custom,2422,4117597,1600,10.2521,100,400.23636,4103.263186356,99.0,43.0,62.0
