cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8197,2,2422,900932,1600,2.3643,100,373.91957142857143,884.0580427285714,100.0,88.66666666666667,53.476190476190474
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8198,0,2422,900180,1600,2.3646,100,373.78000000000003,883.840188,100.0,88.57142857142857,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8198,1,2422,900337,1600,2.3646,100,373.73990476190477,883.7453787999999,100.0,88.57142857142857,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8198,2,2422,899869,1600,2.3646,100,373.45477272727277,883.0711555909091,100.0,88.54545454545455,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8199,0,2422,899559,1600,2.3645,100,373.45161904761903,883.0263532380952,100.0,88.85714285714286,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8199,1,2422,862034,1600,2.3645,100,373.26709523809524,882.5900466904762,100.0,88.61904761904762,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8199,2,2422,899381,1600,2.3645,100,373.0878571428572,882.166238214286,100.0,88.66666666666667,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8200,0,2422,861346,1600,2.3646,100,372.5589047619047,880.9527861999999,100.0,88.57142857142857,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8200,1,2422,898716,1600,2.3645,100,373.1644285714286,882.3472913571429,100.0,88.57142857142857,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,8200,2,2422,861287,1600,2.3645,100,372.9255714285714,881.7825136428571,100.0,88.85714285714286,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,256,0,2422,675867,1600,1.7478,100,376.0975555555556,657.3433076,100.0,87.0,59.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,256,1,2422,673873,1600,1.7479,100,374.04179999999997,653.7876622199999,100.0,87.0,58.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,256,2,2422,635017,1600,1.7478,100,374.2498888888889,654.1139558,100.0,87.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,257,0,2422,670413,1600,1.7479,100,372.87600000000003,651.7499604000001,100.0,87.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,257,1,2422,668967,1600,1.7481,100,371.7063999999999,649.7799578399998,100.0,87.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,257,2,2422,631019,1600,1.748,100,371.8033,649.9121683999999,100.0,87.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,258,0,2422,630360,1600,1.748,100,371.3478,649.1159544,100.0,87.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,258,1,2422,666419,1600,1.7481,100,370.77819999999997,648.1573714199999,100.0,87.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,258,2,2422,665981,1600,1.7481,100,369.4384444444445,645.8153447333334,100.0,87.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,259,0,2422,628138,1600,1.7482,100,370.17760000000004,647.1444803200001,100.0,87.0,54.1
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,259,1,2422,664802,1600,1.7482,100,369.7951999999999,646.4759686399998,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,259,2,2422,663949,1600,1.7482,100,369.1228,645.30047896,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,260,0,2422,626676,1600,1.7486,100,369.2796,645.72230856,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,260,1,2422,626075,1600,1.7484,100,368.98100000000005,645.1263804,100.0,87.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,260,2,2422,662070,1600,1.7484,100,368.5077,644.29886268,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,261,0,2422,625586,1600,1.7486,100,368.6904,644.69203344,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,261,1,2422,625438,1600,1.7484,100,368.4157,644.13800988,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,261,2,2422,661579,1600,1.7486,100,368.1851,643.80846586,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,262,0,2422,661203,1600,1.7488,100,366.50909999999993,640.9511140799998,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,262,1,2422,624334,1600,1.7488,100,368.01509999999996,643.5848068799999,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,262,2,2422,660374,1600,1.7488,100,367.6376,642.92463488,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,263,0,2422,660491,1600,1.7491,100,366.98139999999995,641.88716674,100.0,87.0,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,263,1,2422,623877,1600,1.749,100,367.6322,642.9887178,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,263,2,2422,623700,1600,1.749,100,367.59722222222223,642.9275416666667,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,264,0,2422,660401,1600,1.7491,100,367.0675555555556,642.0378614222224,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,264,1,2422,623471,1600,1.7491,100,367.24666666666667,642.3511446666668,100.0,87.0,52.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_descending,264,2,2422,623493,1600,1.7491,100,367.15555555555557,642.1917822222223,100.0,87.0,52.0
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_even,0,0,2244,3719771,131072,6.2077,1,601.3969361702127,3733.2917606638293,100.0,23.97872340425532,65.95744680851064
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_even,0,1,2237,3722258,131072,6.2303,1,599.1486666666666,3732.875937933333,100.0,23.375,68.47916666666667
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_even,0,2,2232,3781350,131072,6.2443,1,600.3570851063831,3748.8097465297883,100.0,23.659574468085108,70.17021276595744
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8192,0,2422,887298,1600,2.364,100,386.4274166666667,913.5144130000001,100.0,89.0,61.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8192,1,2422,922392,1600,2.3641,100,384.7685833333333,909.6314078583333,100.0,89.0,60.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8192,2,2422,881412,1600,2.364,100,383.63983333333334,906.924566,100.0,89.0,59.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8193,0,2422,916983,1600,2.3639,100,382.7501666666667,904.7831189833335,100.0,89.0,58.083333333333336
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8193,1,2422,876617,1600,2.3639,100,381.70733333333334,902.3179652666668,100.0,89.0,58.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8193,2,2422,913238,1600,2.3639,100,380.95841666666666,900.5476011583334,100.0,89.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8194,0,2422,873030,1600,2.3645,100,380.1840833333334,898.9452650416667,100.0,89.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8194,1,2422,909642,1600,2.3646,100,379.5905833333333,897.5798933499999,100.0,89.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8194,2,2422,908721,1600,2.3646,100,379.0436666666667,896.2866542,100.0,89.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8195,0,2422,907235,1600,2.3647,100,378.58875000000006,895.2488171250002,100.0,89.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8195,1,2422,906398,1600,2.3647,100,378.2991666666667,894.5640394166667,100.0,89.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8195,2,2422,905808,1600,2.3648,100,377.81625,893.459868,100.0,89.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_even,8196,0,2422,904972,1600,2.3645,100,377.5650833333334,892.7526395416669,100.0,89.0,55.0
