cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,16,1530,1024,Qwen/Qwen3-8B_prefill-mlp,0,1,1530,1549912,114688,4.8384,7,322.98308333333335,1562.7213504000001,100.0,21.0,49.791666666666664
NONE,16,1530,1024,Qwen/Qwen3-8B_prefill-mlp,0,2,1530,1546639,114688,4.838,7,323.18237500000004,1563.5563302500002,100.0,21.0,49.875
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1024,0,1530,1741287,12080,7.1424,755,242.9769705882353,1735.438714729412,100.0,73.05882352941177,44.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1024,1,1530,1805500,12080,7.1425,755,254.4090588235294,1817.1167026470587,100.0,73.08823529411765,44.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1024,2,1530,1803357,12080,7.1422,755,254.19811764705878,1815.5337958588232,100.0,73.05882352941177,43.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1025,0,1530,1800781,12080,7.1421,755,253.755794117647,1812.3492571676468,100.0,73.02941176470588,43.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1025,1,1530,1774529,12080,7.1423,755,253.6099411764706,1811.3582828647059,100.0,73.08823529411765,43.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1025,2,1530,1798939,12080,7.1422,755,253.4741176470588,1810.3628430588233,100.0,73.11764705882354,43.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1026,0,1530,1797341,12080,7.1424,755,253.25273529411766,1808.832336564706,100.0,73.11764705882354,42.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1026,1,1530,1796019,12080,7.1425,755,253.1620294117647,1808.2097950735294,100.0,73.0,42.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1026,2,1530,1770638,12080,7.1422,755,253.10955882352948,1807.7590910294123,100.0,73.0,42.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1027,0,1530,1796128,12080,7.1424,755,253.11785294117647,1807.8689528470588,100.0,73.0,42.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1027,1,1530,1796088,12080,7.1423,755,253.0605588235294,1807.4344292852938,100.0,73.11764705882354,42.0
FULL,16,1530,1024,Qwen/Qwen3-8B_decoding-mlp,1027,2,1530,1795028,12080,7.1427,755,253.03120588235294,1807.3259942558823,100.0,73.0,42.0
NONE,16,1230,1024,Qwen/Qwen3-8B_prefill-mlp,0,0,1230,1263343,98304,5.1397,6,252.75092,1299.0639035240001,100.0,17.16,44.0
NONE,16,1230,1024,Qwen/Qwen3-8B_prefill-mlp,0,1,1230,1289495,98304,5.1358,6,253.0028076923077,1299.3718197461537,100.0,17.0,44.0
NONE,16,1230,1024,Qwen/Qwen3-8B_prefill-mlp,0,2,1230,1287248,98304,5.1345,6,253.08346153846153,1299.4570332692308,100.0,17.0,44.0
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1024,0,1230,1440042,9712,7.0725,607,205.74954545454548,1455.1636602272729,100.0,60.0,40.0
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1024,1,1230,1456414,9712,7.0815,607,205.2084848484849,1453.1838854545458,100.0,60.0,39.09090909090909
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1024,2,1230,1434422,9712,7.0877,607,205.01976470588235,1453.1185863058822,100.0,60.0,39.0
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1025,0,1230,1432983,9712,7.0884,607,204.75624242424243,1451.3941488,100.0,60.0,39.0
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1025,1,1230,1452054,9712,7.0882,607,204.6770909090909,1450.792155781818,100.0,60.0,38.24242424242424
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1025,2,1230,1451005,9712,7.0877,607,204.52735294117647,1449.6285194411764,100.0,60.0,38.0
FULL,16,1230,1024,Qwen/Qwen3-8B_decoding-mlp,1026,0,1230,1430185,9712,7.0879,607,204.36736363636362,1448.5354367181817,100.0,60.0,38.0
