cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count
FULL,,16,16,2.7024,18,27,,,,,1773199532.5939825,227.204,61,1320,1320,9001,45402.0625,46068.0,100,100,14363967252896,1773199532583504,0,,0,0,24664956140,,8195,llama,all,60
FULL,,16,16,2.7024,19,27,,,,,1773199532.7030025,227.292,61,1320,1320,9001,45402.0625,46068.0,100,100,14364079241152,1773199532695492,0,,0,0,24665001570,,8195,llama,all,60
FULL,,16,16,2.7024,20,27,,,,,1773199532.8160198,227.224,61,1320,1320,9001,45402.0625,46068.0,100,100,14364188156192,1773199532804408,0,,0,0,24665024281,,8195,llama,all,60
FULL,,16,16,2.7024,21,27,,,,,1773199532.924165,227.205,61,1320,1320,9001,45402.0625,46068.0,100,100,14364301552064,1773199532917804,0,,0,0,24665046978,,8195,llama,all,60
FULL,,16,16,2.7024,22,27,,,,,1773199533.0342872,227.196,61,1320,1320,9001,45402.0625,46068.0,100,100,14364409376224,1773199533025628,0,,0,0,24665069691,,8195,llama,all,60
FULL,,16,16,2.7024,23,27,,,,,1773199533.1435966,227.364,61,1320,1320,9001,45402.0625,46068.0,100,100,14364519700544,1773199533135952,0,,0,0,24665092431,,8195,llama,all,60
FULL,,16,16,2.7024,24,27,,,,,1773199533.2542624,227.359,61,1320,1320,9001,45402.0625,46068.0,100,100,14364628934048,1773199533245186,0,,0,0,24665115134,,8195,llama,all,60
FULL,,16,16,2.7024,25,27,,,,,1773199533.3625872,227.217,61,1320,1320,9001,45402.0625,46068.0,100,100,14364739542848,1773199533355795,0,,0,0,24665137842,,8195,llama,all,60
FULL,,16,16,2.7024,26,27,,,,,1773199533.4736562,227.252,61,1320,1320,9001,45402.0625,46068.0,100,100,14364847897088,1773199533464149,0,,0,0,24665160553,,8195,llama,all,60
FULL,,16,16,2.7024,27,27,,,,,1773199533.501996,227.252,61,1320,1320,9001,45402.0625,46068.0,100,100,14364881490432,1773199533497743,0,,0,0,24665182959,,8195,llama,all,60
FULL,,16,16,2.7026,1,26,,,,,1773199533.5139947,227.252,61,1320,1320,9001,45402.0625,46068.0,100,100,14364888061856,1773199533504314,0,,0,0,24665182959,,8196,llama,all,60
FULL,,16,16,2.7026,2,26,,,,,1773199533.5817344,222.196,61,1320,1320,9001,45402.0625,46068.0,100,100,14364958945312,1773199533575197,0,,0,0,24665182959,,8196,llama,all,60
FULL,,16,16,2.7026,3,26,,,,,1773199533.69393,222.681,61,1320,1320,9001,45402.0625,46068.0,92,100,14365066870048,1773199533683122,0,,0,0,24665204016,,8196,llama,all,60
FULL,,16,16,2.7026,4,26,,,,,1773199533.8027844,222.614,61,1320,1320,9001,45402.0625,46068.0,92,100,14365179236160,1773199533795488,0,,0,0,24665249482,,8196,llama,all,60
FULL,,16,16,2.7026,5,26,,,,,1773199533.9149816,222.196,61,1320,1320,9001,45402.0625,46068.0,100,100,14365287941920,1773199533904194,0,,0,0,24665272187,,8196,llama,all,60
FULL,,16,16,2.7026,6,26,,,,,1773199534.0230064,222.518,61,1320,1320,9001,45402.0625,46068.0,100,100,14365400278912,1773199534016531,0,,0,0,24665294873,,8196,llama,all,60
FULL,,16,16,2.7026,7,26,,,,,1773199534.134104,222.452,61,1320,1320,9001,45402.0625,46068.0,100,100,14365508292544,1773199534124545,0,,0,0,24665317578,,8196,llama,all,60
FULL,,16,16,2.7026,8,26,,,,,1773199534.2426245,222.394,61,1320,1320,9001,45402.0625,46068.0,100,100,14365619403488,1773199534235656,0,,0,0,24665340272,,8196,llama,all,60
FULL,,16,16,2.7026,9,26,,,,,1773199534.353446,222.413,61,1320,1320,9001,45402.0625,46068.0,100,100,14365727913280,1773199534344166,0,,0,0,24665362986,,8196,llama,all,60
FULL,,16,16,2.7026,10,26,,,,,1773199534.46168,222.435,61,1320,1320,9001,45402.0625,46068.0,100,100,14365838975264,1773199534455228,0,,0,0,24665385687,,8196,llama,all,60
FULL,,16,16,2.7026,11,26,,,,,1773199534.573375,222.431,61,1320,1320,9001,45402.0625,46068.0,100,100,14365946801056,1773199534563054,0,,0,0,24665408378,,8196,llama,all,60
FULL,,16,16,2.7026,12,26,,,,,1773199534.6813495,227.099,61,1320,1320,9001,45402.0625,46068.0,100,100,14366058584096,1773199534674837,0,,0,0,24665431110,,8196,llama,all,60
FULL,,16,16,2.7026,13,26,,,,,1773199534.7933745,227.153,61,1320,1320,9001,45402.0625,46068.0,100,100,14366166689152,1773199534782943,0,,0,0,24665453830,,8196,llama,all,60
FULL,,16,16,2.7026,14,26,,,,,1773199534.90276,227.175,61,1320,1320,9001,45402.0625,46068.0,100,100,14366278749504,1773199534895003,0,,0,0,24665499248,,8196,llama,all,60
FULL,,16,16,2.7026,15,26,,,,,1773199535.0153265,227.237,61,1320,1320,9001,45402.0625,46068.0,100,100,14366387855296,1773199535004109,0,,0,0,24665521947,,8196,llama,all,60
FULL,,16,16,2.7026,16,26,,,,,1773199535.123088,227.269,61,1320,1320,9001,45402.0625,46068.0,100,100,14366500562976,1773199535116817,0,,0,0,24665544684,,8196,llama,all,60
FULL,,16,16,2.7026,17,26,,,,,1773199535.2349756,227.301,61,1320,1320,9001,45402.0625,46068.0,100,100,14366608278496,1773199535224532,0,,0,0,24665567386,,8196,llama,all,60
FULL,,16,16,2.7026,18,26,,,,,1773199535.3433716,227.269,61,1320,1320,9001,45402.0625,46068.0,100,100,14366720342368,1773199535336597,0,,0,0,24665590114,,8196,llama,all,60
FULL,,16,16,2.7026,19,26,,,,,1773199535.453492,227.239,61,1320,1320,9001,45402.0625,46068.0,100,100,14366828831360,1773199535445086,0,,0,0,24665612826,,8196,llama,all,60
FULL,,16,16,2.7026,20,26,,,,,1773199535.561546,227.35,61,1320,1320,9001,45402.0625,46068.0,100,100,14366938823456,1773199535555078,0,,0,0,24665635551,,8196,llama,all,60
FULL,,16,16,2.7026,21,26,,,,,1773199535.6730742,227.346,61,1320,1320,9001,45402.0625,46068.0,100,100,14367046907872,1773199535663162,0,,0,0,24665658277,,8196,llama,all,60
FULL,,16,16,2.7026,22,26,,,,,1773199535.7817974,227.315,61,1320,1320,9001,45402.0625,46068.0,100,100,14367158340288,1773199535774595,0,,0,0,24665681014,,8196,llama,all,60
FULL,,16,16,2.7026,23,26,,,,,1773199535.894512,227.222,61,1320,1320,9001,45402.0625,46068.0,100,100,14367266883808,1773199535883139,0,,0,0,24665703718,,8196,llama,all,60
FULL,,16,16,2.7026,24,26,,,,,1773199536.004151,227.25,61,1320,1320,9001,45402.0625,46068.0,100,100,14367379492352,1773199535995747,0,,0,0,24665749115,,8196,llama,all,60
FULL,,16,16,2.7026,25,26,,,,,1773199536.1140616,227.299,61,1320,1320,9001,45402.0625,46068.0,100,100,14367491095872,1773199536107351,0,,0,0,24665771838,,8196,llama,all,60
FULL,,16,16,2.7026,26,26,,,,,1773199536.22397,227.319,61,1320,1320,9001,45402.0625,46068.0,100,100,14367601138496,1773199536217394,0,,0,0,24665794562,,8196,llama,all,60
FULL,,16,16,2.7026,1,27,,,,,1773199536.2336404,227.319,61,1320,1320,9001,45402.0625,46068.0,100,100,14367610557088,1773199536226813,0,,0,0,24665794562,,8197,llama,all,60
FULL,,16,16,2.7026,2,27,,,,,1773199536.2206328,227.319,61,1320,1320,9001,45402.0625,46068.0,100,100,14367599025632,1773199536215281,0,,0,0,24665794562,,8197,llama,all,60
FULL,,16,16,2.7026,3,27,,,,,1773199536.3345857,227.261,60,1320,1320,9001,45402.0625,46068.0,100,100,14367706099712,1773199536322355,0,,0,0,24665815246,,8197,llama,all,60
FULL,,16,16,2.7026,4,27,,,,,1773199536.442831,227.236,61,1320,1320,9001,45402.0625,46068.0,100,100,14367820013248,1773199536436269,0,,0,0,24665837881,,8197,llama,all,60
FULL,,16,16,2.7026,5,27,,,,,1773199536.5530677,227.219,61,1320,1320,9001,45402.0625,46068.0,100,100,14367928204032,1773199536544460,0,,0,0,24665860577,,8197,llama,all,60
FULL,,16,16,2.7026,6,27,,,,,1773199536.6618214,227.26,61,1320,1320,9001,45402.0625,46068.0,100,100,14368038405408,1773199536654661,0,,0,0,24665883300,,8197,llama,all,60
FULL,,16,16,2.7026,7,27,,,,,1773199536.7729468,227.243,61,1320,1320,9001,45402.0625,46068.0,100,100,14368147036768,1773199536763293,0,,0,0,24665906017,,8197,llama,all,60
FULL,,16,16,2.7026,8,27,,,,,1773199536.881533,227.182,61,1320,1320,9001,45402.0625,46068.0,100,100,14368258203040,1773199536874459,0,,0,0,24665928755,,8197,llama,all,60
FULL,,16,16,2.7026,9,27,,,,,1773199536.992475,227.186,61,1320,1320,9001,45402.0625,46068.0,100,100,14368366836640,1773199536983093,0,,0,0,24665951466,,8197,llama,all,60
FULL,,16,16,2.7026,10,27,,,,,1773199537.101739,227.147,61,1320,1320,9001,45402.0625,46068.0,100,100,14368477588416,1773199537093845,0,,0,0,24665996894,,8197,llama,all,60
FULL,,16,16,2.7026,11,27,,,,,1773199537.2132738,227.073,61,1320,1320,9001,45402.0625,46068.0,100,100,14368587059040,1773199537203316,0,,0,0,24666019583,,8197,llama,all,60
FULL,,16,16,2.7026,12,27,,,,,1773199537.3222172,227.108,61,1320,1320,9001,45402.0625,46068.0,100,100,14368698550784,1773199537314808,0,,0,0,24666042333,,8197,llama,all,60
FULL,,16,16,2.7026,13,27,,,,,1773199537.4328153,227.122,61,1320,1320,9001,45402.0625,46068.0,100,100,14368807722208,1773199537423979,0,,0,0,24666065039,,8197,llama,all,60
FULL,,16,16,2.7026,14,27,,,,,1773199537.5408537,227.268,61,1320,1320,9001,45402.0625,46068.0,100,100,14368918036128,1773199537534293,0,,0,0,24666087756,,8197,llama,all,60
FULL,,16,16,2.7026,15,27,,,,,1773199537.6526158,227.437,61,1320,1320,9001,45402.0625,46068.0,100,100,14369026511392,1773199537642769,0,,0,0,24666110458,,8197,llama,all,60
FULL,,16,16,2.7026,16,27,,,,,1773199537.7607021,227.419,61,1320,1320,9001,45402.0625,46068.0,100,100,14369137788096,1773199537754046,0,,0,0,24666133198,,8197,llama,all,60
FULL,,16,16,2.7026,17,27,,,,,1773199537.872059,227.388,61,1320,1320,9001,45402.0625,46068.0,100,100,14369246065536,1773199537862323,0,,0,0,24666155912,,8197,llama,all,60
FULL,,16,16,2.7026,18,27,,,,,1773199537.9802125,227.49,61,1320,1320,9001,45402.0625,46068.0,100,100,14369357287744,1773199537973546,0,,0,0,24666178630,,8197,llama,all,60
FULL,,16,16,2.7026,19,27,,,,,1773199538.0923936,227.49,61,1320,1320,9001,45402.0625,46068.0,100,100,14369465583808,1773199538081842,0,,0,0,24666201344,,8197,llama,all,60
FULL,,16,16,2.7026,20,27,,,,,1773199538.201413,227.525,61,1320,1320,9001,45402.0625,46068.0,100,100,14369577669216,1773199538193927,0,,0,0,24666246789,,8197,llama,all,60
FULL,,16,16,2.7026,21,27,,,,,1773199538.312075,227.383,61,1320,1320,9001,45402.0625,46068.0,100,100,14369686644256,1773199538302902,0,,0,0,24666269483,,8197,llama,all,60
FULL,,16,16,2.7026,22,27,,,,,1773199538.4200993,227.421,61,1320,1320,9001,45402.0625,46068.0,100,100,14369797260064,1773199538413518,0,,0,0,24666292234,,8197,llama,all,60
FULL,,16,16,2.7026,23,27,,,,,1773199538.5323045,227.483,61,1320,1320,9001,45402.0625,46068.0,100,100,14369905505344,1773199538521764,0,,0,0,24666314951,,8197,llama,all,60
FULL,,16,16,2.7026,24,27,,,,,1773199538.6407006,227.411,61,1320,1320,9001,45402.0625,46068.0,100,100,14370017460640,1773199538633719,0,,0,0,24666337680,,8197,llama,all,60
FULL,,16,16,2.7026,25,27,,,,,1773199538.751973,227.313,61,1320,1320,9001,45402.0625,46068.0,100,100,14370125916416,1773199538742175,0,,0,0,24666360390,,8197,llama,all,60
FULL,,16,16,2.7026,26,27,,,,,1773199538.8598673,227.244,61,1320,1320,9001,45402.0625,46068.0,100,100,14370237101504,1773199538853361,0,,0,0,24666383097,,8197,llama,all,60
FULL,,16,16,2.7026,27,27,,,,,1773199538.9404664,227.244,61,1320,1320,9001,45402.0625,46068.0,100,100,14370320897888,1773199538937157,0,,0,0,24666405831,,8197,llama,all,60
FULL,,16,16,2.7021,1,22,,,,,1773199538.952042,227.274,61,1320,1320,9001,45402.0625,46068.0,100,100,14370327551040,1773199538943810,0,,0,0,24666405831,,8198,llama,all,60
FULL,,16,16,2.7021,2,22,,,,,1773199538.973179,227.274,61,1320,1320,9001,45402.0625,46068.0,100,100,14370345050432,1773199538961310,0,,0,0,24666405831,,8198,llama,all,60
FULL,,16,16,2.7021,3,22,,,,,1773199539.081079,227.051,61,1320,1320,9001,45402.0625,46068.0,86,100,14370458373088,1773199539074632,0,,0,0,24666426475,,8198,llama,all,60
FULL,,16,16,2.7021,4,22,,,,,1773199539.1920452,227.081,61,1320,1320,9001,45402.0625,46068.0,86,100,14370566410432,1773199539182670,0,,0,0,24666449157,,8198,llama,all,60
FULL,,16,16,2.7021,5,22,,,,,1773199539.3010523,227.066,61,1320,1320,9001,45402.0625,46068.0,100,100,14370677318176,1773199539293578,0,,0,0,24666494578,,8198,llama,all,60
FULL,,16,16,2.7021,6,22,,,,,1773199539.4125242,227.116,61,1320,1320,9001,45402.0625,46068.0,100,100,14370786336000,1773199539402596,0,,0,0,24666517275,,8198,llama,all,60
FULL,,16,16,2.7021,7,22,,,,,1773199539.521368,227.176,61,1320,1320,9001,45402.0625,46068.0,100,100,14370897644192,1773199539513904,0,,0,0,24666539995,,8198,llama,all,60
FULL,,16,16,2.7021,8,22,,,,,1773199539.6321614,227.22,61,1320,1320,9001,45402.0625,46068.0,100,100,14371006767712,1773199539623028,0,,0,0,24666562694,,8198,llama,all,60
FULL,,16,16,2.7021,9,22,,,,,1773199539.7401242,227.211,61,1320,1320,9001,45402.0625,46068.0,100,100,14371117372384,1773199539733633,0,,0,0,24666585439,,8198,llama,all,60
FULL,,16,16,2.7021,10,22,,,,,1773199539.85138,227.206,61,1320,1320,9001,45402.0625,46068.0,100,100,14371225353184,1773199539841614,0,,0,0,24666608165,,8198,llama,all,60
FULL,,16,16,2.7021,11,22,,,,,1773199539.9617412,227.324,61,1320,1320,9001,45402.0625,46068.0,100,100,14371336578016,1773199539952839,0,,0,0,24666630885,,8198,llama,all,60
FULL,,16,16,2.7021,12,22,,,,,1773199540.072152,227.316,61,1320,1320,9001,45402.0625,46068.0,100,100,14371447189792,1773199540063451,0,,0,0,24666653614,,8198,llama,all,60
FULL,,16,16,2.7021,13,22,,,,,1773199540.1802568,227.484,61,1320,1320,9001,45402.0625,46068.0,100,100,14371557513120,1773199540173774,0,,0,0,24666676333,,8198,llama,all,60
FULL,,16,16,2.7021,14,22,,,,,1773199540.2915285,227.356,61,1320,1320,9001,45402.0625,46068.0,100,100,14371665740288,1773199540282001,0,,0,0,24666699066,,8198,llama,all,60
FULL,,16,16,2.7021,15,22,,,,,1773199540.4010017,227.423,61,1320,1320,9001,45402.0625,46068.0,100,100,14371776915328,1773199540393177,0,,0,0,24666744522,,8198,llama,all,60
FULL,,16,16,2.7021,16,22,,,,,1773199540.5118794,227.441,61,1320,1320,9001,45402.0625,46068.0,100,100,14371886298752,1773199540502560,0,,0,0,24666767243,,8198,llama,all,60
FULL,,16,16,2.7021,17,22,,,,,1773199540.6198878,227.477,61,1320,1320,9001,45402.0625,46068.0,100,100,14371997286976,1773199540613548,0,,0,0,24666789949,,8198,llama,all,60
FULL,,16,16,2.7021,18,22,,,,,1773199540.7317212,227.384,61,1320,1320,9001,45402.0625,46068.0,100,100,14372105062496,1773199540721324,0,,0,0,24666812624,,8198,llama,all,60
FULL,,16,16,2.7021,19,22,,,,,1773199540.840517,227.331,61,1320,1320,9001,45402.0625,46068.0,100,100,14372216901504,1773199540833163,0,,0,0,24666835325,,8198,llama,all,60
FULL,,16,16,2.7021,20,22,,,,,1773199540.9516132,227.433,61,1320,1320,9001,45402.0625,46068.0,100,100,14372325773472,1773199540942035,0,,0,0,24666858072,,8198,llama,all,60
FULL,,16,16,2.7021,21,22,,,,,1773199541.0597749,227.376,61,1320,1320,9001,45402.0625,46068.0,100,100,14372437008512,1773199541053271,0,,0,0,24666880798,,8198,llama,all,60
FULL,,16,16,2.7021,22,22,,,,,1773199541.9320607,227.46,61,1320,1320,9001,45402.0625,46068.0,45,52,14373135241664,1773199541751505,0,,0,0,24667049952,,8198,llama,all,60
FULL,,16,16,2.7025,1,27,,,,,1773199541.9418445,201.296,59,1320,1320,9001,45402.0625,46068.0,45,52,14373320808256,1773199541937072,0,,0,0,24667049952,,8199,llama,all,60
FULL,,16,16,2.7025,2,27,,,,,1773199541.9231749,227.319,61,1320,1320,9001,45402.0625,46068.0,100,100,14373131926400,1773199541748189,0,,0,0,24667049952,,8199,llama,all,60
FULL,,16,16,2.7025,3,27,,,,,1773199542.0343206,187.649,58,1320,1320,9001,45402.0625,46068.0,0,0,14373408677696,1773199542024941,0,,0,0,24667065283,,8199,llama,all,60
FULL,,16,16,2.7025,4,27,,,,,1773199542.1439447,187.433,60,1320,1320,9001,45402.0625,46068.0,0,0,14373520052480,1773199542136316,0,,0,0,24667087868,,8199,llama,all,60
FULL,,16,16,2.7025,5,27,,,,,1773199542.2532759,187.348,61,1320,1320,9001,45402.0625,46068.0,100,100,14373629274848,1773199542245539,0,,0,0,24667110530,,8199,llama,all,60
FULL,,16,16,2.7025,6,27,,,,,1773199542.3610601,187.167,61,1320,1320,9001,45402.0625,46068.0,100,100,14373738345760,1773199542354610,0,,0,0,24667133165,,8199,llama,all,60
FULL,,16,16,2.7025,7,27,,,,,1773199542.4722273,187.123,61,1320,1320,9001,45402.0625,46068.0,100,100,14373846544032,1773199542462808,0,,0,0,24667155861,,8199,llama,all,60
FULL,,16,16,2.7025,8,27,,,,,1773199542.580903,187.021,61,1320,1320,9001,45402.0625,46068.0,100,100,14373957636192,1773199542573900,0,,0,0,24667178508,,8199,llama,all,60
FULL,,16,16,2.7025,9,27,,,,,1773199542.6909297,186.991,61,1320,1320,9001,45402.0625,46068.0,100,100,14374066393632,1773199542682658,0,,0,0,24667201228,,8199,llama,all,60
FULL,,16,16,2.7025,10,27,,,,,1773199542.8003502,186.993,61,1320,1320,9001,45402.0625,46068.0,100,100,14374176079200,1773199542792344,0,,0,0,24667246638,,8199,llama,all,60
FULL,,16,16,2.7025,11,27,,,,,1773199542.9107125,211.741,61,1320,1320,9001,45402.0625,46068.0,100,100,14374285816064,1773199542902081,0,,0,0,24667269326,,8199,llama,all,60
FULL,,16,16,2.7025,12,27,,,,,1773199543.0192726,213.137,61,1320,1320,9001,45402.0625,46068.0,100,100,14374395934464,1773199543012199,0,,0,0,24667292019,,8199,llama,all,60
FULL,,16,16,2.7025,13,27,,,,,1773199543.1308382,226.746,61,1320,1320,9001,45402.0625,46068.0,100,100,14374504637120,1773199543120902,0,,0,0,24667314717,,8199,llama,all,60
FULL,,16,16,2.7025,14,27,,,,,1773199543.2390962,226.852,61,1320,1320,9001,45402.0625,46068.0,100,100,14374616303520,1773199543232569,0,,0,0,24667337395,,8199,llama,all,60
FULL,,16,16,2.7025,15,27,,,,,1773199543.35213,226.937,61,1320,1320,9001,45402.0625,46068.0,100,100,14374724389152,1773199543340654,0,,0,0,24667360098,,8199,llama,all,60
FULL,,16,16,2.7025,16,27,,,,,1773199543.4606924,227.18,61,1320,1320,9001,45402.0625,46068.0,100,100,14374837896256,1773199543454162,0,,0,0,24667382767,,8199,llama,all,60
FULL,,16,16,2.7025,17,27,,,,,1773199543.5710604,227.217,61,1320,1320,9001,45402.0625,46068.0,100,100,14374946005088,1773199543562271,0,,0,0,24667405472,,8199,llama,all,60
FULL,,16,16,2.7025,18,27,,,,,1773199543.678984,227.248,61,1320,1320,9001,45402.0625,46068.0,100,100,14375056419840,1773199543672684,0,,0,0,24667428172,,8199,llama,all,60
FULL,,16,16,2.7025,19,27,,,,,1773199543.7907066,227.328,61,1320,1320,9001,45402.0625,46068.0,100,100,14375164086400,1773199543780351,0,,0,0,24667450895,,8199,llama,all,60
FULL,,16,16,2.7025,20,27,,,,,1773199543.8996844,227.311,61,1320,1320,9001,45402.0625,46068.0,100,100,14375275794016,1773199543892059,0,,0,0,24667496310,,8199,llama,all,60
FULL,,16,16,2.7025,21,27,,,,,1773199544.0108345,227.317,61,1320,1320,9001,45402.0625,46068.0,100,100,14375384970208,1773199544001235,0,,0,0,24667519023,,8199,llama,all,60
FULL,,16,16,2.7025,22,27,,,,,1773199544.1190155,227.255,61,1320,1320,9001,45402.0625,46068.0,100,100,14375496143328,1773199544112409,0,,0,0,24667541702,,8199,llama,all,60
FULL,,16,16,2.7025,23,27,,,,,1773199544.230511,227.259,61,1320,1320,9001,45402.0625,46068.0,100,100,14375604391520,1773199544220657,0,,0,0,24667564433,,8199,llama,all,60
FULL,,16,16,2.7025,24,27,,,,,1773199544.3390439,227.406,61,1320,1320,9001,45402.0625,46068.0,100,100,14375715767456,1773199544332033,0,,0,0,24667587114,,8199,llama,all,60
FULL,,16,16,2.7025,25,27,,,,,1773199544.4515042,227.441,61,1320,1320,9001,45402.0625,46068.0,100,100,14375824198912,1773199544440465,0,,0,0,24667609812,,8199,llama,all,60
FULL,,16,16,2.7025,26,27,,,,,1773199544.559907,227.388,61,1320,1320,9001,45402.0625,46068.0,100,100,14375936750720,1773199544553017,0,,0,0,24667632501,,8199,llama,all,60
FULL,,16,16,2.7025,27,27,,,,,1773199544.6494055,227.259,61,1320,1320,9001,45402.0625,46068.0,100,100,14376029036256,1773199544645304,0,,0,0,24667655213,,8199,llama,all,60
FULL,,16,16,2.7025,1,27,,,,,1773199544.654955,227.259,61,1320,1320,9001,45402.0625,46068.0,100,100,14376035510208,1773199544651778,0,,0,0,24667655213,,8200,llama,all,60
FULL,,16,16,2.7025,2,27,,,,,1773199544.6713645,227.29,61,1320,1320,9001,45402.0625,46068.0,100,100,14376045125728,1773199544661392,0,,0,0,24667655213,,8200,llama,all,60
FULL,,16,16,2.7025,3,27,,,,,1773199544.7807183,227.117,61,1320,1320,9001,45402.0625,46068.0,90,100,14376156675904,1773199544772942,0,,0,0,24667676750,,8200,llama,all,60
FULL,,16,16,2.7025,4,27,,,,,1773199544.8901012,227.073,61,1320,1320,9001,45402.0625,46068.0,90,100,14376266179776,1773199544882446,0,,0,0,24667699428,,8200,llama,all,60
FULL,,16,16,2.7025,5,27,,,,,1773199544.999312,227.148,61,1320,1320,9001,45402.0625,46068.0,100,100,14376375255264,1773199544991522,0,,0,0,24667744865,,8200,llama,all,60
FULL,,16,16,2.7025,6,27,,,,,1773199545.1101985,227.076,61,1320,1320,9001,45402.0625,46068.0,100,100,14376484488672,1773199545100755,0,,0,0,24667767563,,8200,llama,all,60
FULL,,16,16,2.7025,7,27,,,,,1773199545.218195,227.101,61,1320,1320,9001,45402.0625,46068.0,100,100,14376595500768,1773199545211768,0,,0,0,24667790274,,8200,llama,all,60
FULL,,16,16,2.7025,8,27,,,,,1773199545.3299994,227.11,61,1320,1320,9001,45402.0625,46068.0,100,100,14376703144128,1773199545319411,0,,0,0,24667813009,,8200,llama,all,60
FULL,,16,16,2.7025,9,27,,,,,1773199545.438413,227.123,61,1320,1320,9001,45402.0625,46068.0,100,100,14376815270816,1773199545431538,0,,0,0,24667835715,,8200,llama,all,60
FULL,,16,16,2.7025,10,27,,,,,1773199545.5499985,227.035,61,1320,1320,9001,45402.0625,46068.0,100,100,14376923878368,1773199545540146,0,,0,0,24667858419,,8200,llama,all,60
FULL,,16,16,2.7025,11,27,,,,,1773199545.6582522,227.013,61,1320,1320,9001,45402.0625,46068.0,100,100,14377035244064,1773199545651511,0,,0,0,24667881138,,8200,llama,all,60
FULL,,16,16,2.7025,12,27,,,,,1773199545.7696946,227.146,61,1320,1320,9001,45402.0625,46068.0,100,100,14377144077600,1773199545760345,0,,0,0,24667903869,,8200,llama,all,60
FULL,,16,16,2.7025,13,27,,,,,1773199545.8784945,227.398,61,1320,1320,9001,45402.0625,46068.0,100,100,14377254824544,1773199545871092,0,,0,0,24667926592,,8200,llama,all,60
FULL,,16,16,2.7025,14,27,,,,,1773199545.989715,227.34,61,1320,1320,9001,45402.0625,46068.0,100,100,14377363776928,1773199545980045,0,,0,0,24667949341,,8200,llama,all,60
FULL,,16,16,2.7025,15,27,,,,,1773199546.0989273,227.265,61,1320,1320,9001,45402.0625,46068.0,100,100,14377475098752,1773199546091367,0,,0,0,24667994769,,8200,llama,all,60
FULL,,16,16,2.7025,16,27,,,,,1773199546.2100239,227.404,61,1320,1320,9001,45402.0625,46068.0,100,100,14377584130816,1773199546200399,0,,0,0,24668017507,,8200,llama,all,60
FULL,,16,16,2.7025,17,27,,,,,1773199546.3183188,227.422,61,1320,1320,9001,45402.0625,46068.0,100,100,14377695341856,1773199546311610,0,,0,0,24668040228,,8200,llama,all,60
