cudagraph_mode,batch_size,sm_clock,input_len,model_name,kv_cache_lens,iteration,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,296,0,1773429,28800,4.2091,450,422.67104761904756,1779.0647065333333,100.0,68.0
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,297,0,1815076,28800,4.2127,450,422.57247619047615,1780.1710704476188,100.0,67.9047619047619
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,298,0,1772952,28800,4.2141,450,422.59066666666666,1780.8393284,100.0,68.0
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,299,0,1773564,28800,4.2152,450,422.53247619047625,1781.0588936380957,100.0,68.0
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,300,0,1773176,28800,4.2169,450,422.5270476190476,1781.754307104762,100.0,68.0
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,301,0,1772031,28800,4.2196,450,422.357380952381,1782.1792046666667,100.0,68.0
FULL,64,2415,256,JunHowie/Qwen3-8B-GPTQ-Int8,302,0,1772236,28800,4.2222,450,422.25590476190473,1782.848881085714,100.0,68.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,258,0,1253893,8640,3.621,540,348.481,1261.8497009999999,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,259,0,1250629,8640,3.6227,540,347.7916842105263,1259.9449343894735,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,260,0,1248351,8640,3.6238,540,346.95733333333334,1257.3039845333335,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,261,0,1246507,8640,3.6249,540,346.46157894736837,1255.8885775263154,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,262,0,1244796,8640,3.6264,540,346.0011111111111,1254.7384293333332,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,263,0,1243442,8640,3.6265,540,345.6501578947368,1253.500297605263,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,264,0,1276481,8640,3.6268,540,345.2852222222222,1252.2804439555555,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,265,0,1275067,8640,3.6289,540,344.8500555555555,1251.4263666055554,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,266,0,1274313,8640,3.6282,540,344.70944444444444,1250.6748063333334,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,267,0,1273060,8640,3.6305,540,344.3795555555555,1250.2699764444442,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,268,0,1272557,8640,3.6301,540,344.23372222222224,1249.602835038889,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,269,0,1271215,8640,3.6321,540,343.92144444444443,1249.1570783666666,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,270,0,1237074,8640,3.6317,540,343.81744444444445,1248.641812988889,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,271,0,1236292,8640,3.6335,540,343.6708888888889,1248.728174777778,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,272,0,1235496,8640,3.6336,540,343.57194736842104,1248.4030279578947,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,273,0,1235535,8640,3.6343,540,343.48344444444444,1248.3218821444445,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,274,0,1234859,8640,3.635,540,343.4352777777778,1248.3872347222223,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,275,0,1234469,8640,3.6364,540,343.3288333333333,1248.4809695333333,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,276,0,1234538,8640,3.6369,540,343.16455555555564,1248.0551721000002,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,277,0,1234145,8640,3.6369,540,343.1494444444445,1248.0002145,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,278,0,1233455,8640,3.6382,540,342.92161111111113,1247.6174055444444,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,279,0,1267469,8640,3.639,540,342.80344444444444,1247.4617343333332,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,280,0,1267553,8640,3.6393,540,342.84455555555553,1247.7141910333332,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,281,0,1266957,8640,3.6401,540,342.8268888888889,1247.9241582444445,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,282,0,1266909,8640,3.6409,540,342.7974444444444,1248.0912154777775,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,283,0,1232386,8640,3.6422,540,342.6170555555556,1247.8798397444446,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,284,0,1231938,8640,3.6431,540,342.53061111111106,1247.8732693388888,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,285,0,1232102,8640,3.6436,540,342.5218888888889,1248.0127543555557,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,286,0,1231296,8640,3.645,540,342.37122222222223,1247.943105,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,287,0,1265419,8640,3.6451,540,342.48955555555557,1248.4086789555556,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,288,0,1265200,8640,3.6465,540,342.3028888888889,1248.2074843333335,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,289,0,1231447,8640,3.6474,540,342.30605555555553,1248.5271070333333,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,290,0,1230947,8640,3.648,540,342.2502222222222,1248.5288106666667,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,291,0,1230559,8640,3.6496,540,342.2373888888889,1249.029574488889,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,292,0,1264962,8640,3.6501,540,342.2682222222222,1249.3132379333333,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,293,0,1264862,8640,3.6504,540,342.2428888888889,1249.3234416,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,294,0,1231020,8640,3.6509,540,342.1824210526316,1249.2738010210526,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,295,0,1230974,8640,3.6518,540,342.2813888888889,1249.9431759444444,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,296,0,1264825,8640,3.6534,540,342.21583333333336,1250.2513255000001,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,297,0,1264497,8640,3.6541,540,342.18077777777785,1250.362780077778,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,298,0,1230783,8640,3.6546,540,342.1292222222222,1250.3454555333333,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,299,0,1230178,8640,3.6559,540,342.0731666666667,1250.5852900166667,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,300,0,1264427,8640,3.6554,540,342.08233333333334,1250.4477612666667,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,301,0,1230416,8640,3.6568,540,342.08244444444443,1250.9270828444444,100.0,72.0
FULL,16,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,302,0,1230494,8640,3.6575,540,342.0223333333333,1250.9466841666665,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,258,0,1235838,4800,3.852,600,317.1815263157895,1221.783239368421,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,259,0,1203356,4800,3.8532,600,316.7963157894737,1220.679564,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,260,0,1233219,4800,3.8559,600,316.5053157894737,1220.4128471526317,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,261,0,1232977,4800,3.8557,600,316.4285789473684,1220.0536718473684,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,262,0,1231863,4800,3.8575,600,316.22731578947366,1219.8468706578947,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,263,0,1231645,4800,3.8581,600,316.06868421052627,1219.4245905526313,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,264,0,1230805,4800,3.8594,600,316.0128947368421,1219.6201659473684,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,265,0,1199405,4800,3.8589,600,315.8423157894737,1218.8039124,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,266,0,1230226,4800,3.8605,600,315.73410526315786,1218.8915133684209,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,267,0,1197965,4800,3.8602,600,315.6145263157894,1218.3351944842102,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,268,0,1229075,4800,3.8612,600,315.46257894736846,1218.0641098315791,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,269,0,1197596,4800,3.861,600,315.354,1217.581794,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,270,0,1228856,4800,3.8625,600,315.38089473684204,1218.1587059210524,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,271,0,1197359,4800,3.8616,600,315.3193684210526,1217.6372730947369,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,272,0,1228129,4800,3.8619,600,315.26457894736836,1217.5202774368418,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,273,0,1227964,4800,3.8628,600,315.2428947368421,1217.7202537894736,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,274,0,1196780,4800,3.863,600,315.28468421052634,1217.9447351052631,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,275,0,1227583,4800,3.8646,600,315.0180526315789,1217.4187661999997,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,276,0,1195899,4800,3.8653,600,315.027,1217.6738630999998,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,277,0,1227449,4800,3.8648,600,314.99185,1217.3805018799999,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,278,0,1227515,4800,3.8651,600,314.9604210526316,1217.3535234105263,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,279,0,1226941,4800,3.8665,600,314.8949473684211,1217.541314,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,280,0,1226988,4800,3.8667,600,314.89784210526324,1217.6154860684212,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,281,0,1195547,4800,3.8663,600,314.96584210526316,1217.752435331579,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,282,0,1226722,4800,3.8665,600,314.7334210526315,1216.9167724999998,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,283,0,1226418,4800,3.8672,600,314.86357894736847,1217.6404325052633,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,284,0,1226485,4800,3.8678,600,314.877,1217.8812606,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,285,0,1226255,4800,3.8678,600,314.9086842105263,1218.0038087894736,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,286,0,1194922,4800,3.8686,600,314.7903684210527,1217.7980192736843,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,287,0,1225900,4800,3.8703,600,314.7537368421052,1218.1913876999997,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,288,0,1226060,4800,3.8701,600,314.7135263157895,1217.972818194737,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,289,0,1194738,4800,3.8702,600,314.68947368421055,1217.9112010526317,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,290,0,1225924,4800,3.8707,600,314.58821052631583,1217.6765864842107,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,291,0,1225534,4800,3.8713,600,314.54905263157895,1217.7137474526317,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,292,0,1194254,4800,3.8719,600,314.4937368421053,1217.6882996789475,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,293,0,1225531,4800,3.8722,600,314.5216842105263,1217.8908655999999,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,294,0,1225613,4800,3.8726,600,314.62700000000007,1218.4245202000002,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,295,0,1194174,4800,3.8734,600,314.5833684210526,1218.5072192421053,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,296,0,1225300,4800,3.8746,600,314.5088421052632,1218.595959621053,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,297,0,1225828,4800,3.874,600,314.52299999999997,1218.462102,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,298,0,1224903,4800,3.8745,600,314.44484210526315,1218.316540736842,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,299,0,1225214,4800,3.8753,600,314.46826315789474,1218.6588602157894,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,300,0,1225070,4800,3.8755,600,314.39047368421063,1218.4202807631584,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,301,0,1225093,4800,3.8754,600,314.30373684210525,1218.0527017578947,100.0,72.0
FULL,8,2422,256,JunHowie/Qwen3-8B-GPTQ-Int8,302,0,1193636,4800,3.8762,600,314.38936842105267,1218.6360698736844,100.0,72.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,266,0,1745553,46080,17.9497,90,97.3296860465116,1747.038665629069,100.0,8.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,267,0,1738785,46080,17.9258,90,96.99710465116279,1738.7506985558139,100.0,8.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,268,0,1749009,46080,17.9315,90,97.51106976744187,1748.519747534884,100.0,8.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,269,0,1741161,46080,17.9268,90,97.26496511627906,1743.6495766465114,100.0,8.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,270,0,1750510,46080,17.9527,90,97.51688372093022,1750.6913583767441,100.0,8.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,271,0,1742917,46080,17.9077,90,97.35545348837206,1743.4122544337201,100.0,8.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,272,0,1752326,46080,17.9402,90,97.43647674418605,1748.0298800860467,100.0,8.174418604651162
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,273,0,1742886,46080,17.9505,90,97.34019767441862,1747.3052183546515,100.0,8.186046511627907
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,274,0,1754375,46080,17.9191,90,97.7179418604651,1751.0175719918602,100.0,8.290697674418604
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,275,0,1746446,46080,17.924,90,97.20776744186047,1742.352023627907,100.0,8.267441860465116
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,276,0,1756800,46080,17.9371,90,97.85953488372093,1755.3162631627906,100.0,8.395348837209303
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,277,0,1745820,46080,17.9639,90,97.70508139534883,1755.1643116779067,100.0,8.418604651162791
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,278,0,1744825,46080,17.9787,90,97.13000000000001,1746.2711310000002,100.0,8.63953488372093
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,279,0,1748209,46080,17.9525,90,97.57533720930232,1751.7212412499998,100.0,8.5
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,280,0,1756670,46080,17.9745,90,97.22056976744184,1747.4911312848833,100.0,8.534883720930232
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,281,0,1760310,46080,17.9339,90,97.96065116279068,1756.8165218883719,100.0,8.546511627906977
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,282,0,1753954,46080,17.91,90,97.9782441860465,1754.7903533720928,100.0,8.674418604651162
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,283,0,1753448,46080,17.9182,90,98.11325581395349,1758.0129403255812,100.0,8.69767441860465
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,284,0,1756567,46080,17.8904,90,98.27038372093024,1758.0964729209304,100.0,8.755813953488373
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,285,0,1764513,46080,17.9306,90,98.18245348837208,1760.4703005186043,100.0,8.627906976744185
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,286,0,1757085,46080,17.9148,90,98.34847674418606,1761.8932911767445,100.0,8.686046511627907
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,287,0,1757835,46080,17.9104,90,98.29983720930232,1760.5894043534884,100.0,8.720930232558139
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,288,0,1756923,46080,17.9429,90,98.39831395348837,1765.5511074360465,100.0,8.895348837209303
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,289,0,1768059,46080,17.9336,90,98.29653488372094,1762.8107379906976,100.0,8.80232558139535
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,290,0,1757829,46080,17.9583,90,98.4099069767442,1767.2746324604655,100.0,8.976744186046512
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,291,0,1759955,46080,17.9575,90,98.06376744186046,1760.9801038372093,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,292,0,1768834,46080,17.9609,90,98.14502325581395,1762.7729481953488,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,293,0,1762397,46080,17.9327,90,98.64145348837211,1768.9075929709306,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,294,0,1764077,46080,17.9112,90,98.63112790697674,1766.6018581674418,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,295,0,1761623,46080,17.9503,90,98.7238953488372,1772.1235386802323,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,296,0,1765615,46080,17.9301,90,98.57653488372091,1767.4871281186042,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,297,0,1774145,46080,17.9323,90,98.77508139534885,1771.2643921058143,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,298,0,1773543,46080,17.9854,90,98.81640697674418,1777.2526060395346,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,299,0,1764447,46080,17.9654,90,98.78549425287356,1774.7209184505746,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,300,0,1767443,46080,17.9583,90,98.67216279069768,1771.9843010441864,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,301,0,1776697,46080,17.9553,90,98.5652558139535,1769.7687377162795,100.0,9.0
FULL,512,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,302,0,1778648,46080,17.9413,90,99.17717441860466,1779.3674393965116,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,259,0,1529960,38400,16.0298,150,95.68964473684211,1533.8858672026317,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,260,0,1538406,38400,16.0415,150,95.57577922077922,1533.1788623701298,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,261,0,1531072,38400,16.0223,150,95.74322368421052,1534.0266528355264,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,262,0,1541881,38400,16.0216,150,95.83357894736844,1535.407268463158,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,263,0,1532715,38400,16.0281,150,95.82798684210526,1535.9405559039471,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,264,0,1542168,38400,16.0554,150,95.70533766233766,1536.587478303896,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,265,0,1543021,38400,16.0688,150,95.84010389610388,1540.035461485714,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,266,0,1543009,38400,16.0633,150,95.92562337662336,1540.8820659857142,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,267,0,1535798,38400,16.0394,150,95.9684935064935,1539.277054748052,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,268,0,1546987,38400,16.0453,150,96.16775324675325,1543.04045117013,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,269,0,1538052,38400,16.0345,150,96.2191447368421,1542.8258762828948,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,270,0,1538776,38400,16.0351,150,96.1191168831169,1541.2796511324677,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,271,0,1549410,38400,16.0393,150,96.33722368421054,1545.1816318381582,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,272,0,1539950,38400,16.0427,150,96.32136363636363,1545.2547404090908,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,273,0,1541912,38400,16.0248,150,96.40254545454545,1544.8315103999998,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,274,0,1541999,38400,16.034,150,96.43309090909094,1546.2081796363639,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,275,0,1544228,38400,16.0241,150,96.57822368421053,1547.579114138158,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,276,0,1553137,38400,16.0486,150,96.50602597402597,1548.7866084467532,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,277,0,1543666,38400,16.0576,150,96.54619480519479,1550.300177703896,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,278,0,1544043,38400,16.0793,150,96.58657142857143,1553.0444579714285,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,279,0,1545429,38400,16.0562,150,96.60175324675326,1551.0570704805198,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,280,0,1556501,38400,16.0507,150,96.89788311688311,1555.2788525441556,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,281,0,1557823,38400,16.0367,150,96.7716883116883,1551.8985339480516,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,282,0,1548304,38400,16.0538,150,96.74409210526315,1553.1103058394735,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,283,0,1548069,38400,16.0596,150,96.76268421052632,1553.9700033473684,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,284,0,1559229,38400,16.0671,150,96.94085714285714,1557.5584457999998,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,285,0,1559737,38400,16.0809,150,96.9460779220779,1558.9801844571425,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,286,0,1559174,38400,16.0812,150,96.88548051948051,1558.03478932987,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,287,0,1561275,38400,16.0885,150,96.98241558441558,1560.30159312987,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,288,0,1561375,38400,16.097,150,97.12296103896104,1563.3883038441559,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,289,0,1563145,38400,16.0601,150,97.23052631578946,1561.5319756842102,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,290,0,1562932,38400,16.0736,150,97.17507792207793,1561.9533324883118,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,291,0,1563629,38400,16.0842,150,97.34663636363638,1565.7427686,100.0,9.0
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,292,0,1563364,38400,16.0909,150,97.22164935064936,1564.383837536364,100.0,9.051948051948052
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,293,0,1564612,38400,16.0935,150,97.28697402597403,1565.687916487013,100.0,9.311688311688311
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,294,0,1573787,38400,16.1112,150,97.24403896103898,1566.7181605090911,100.0,9.558441558441558
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,295,0,1563629,38400,16.1243,150,97.17812987012988,1566.9293194649354,100.0,9.493506493506494
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,296,0,1576057,38400,16.1059,150,97.25158441558442,1566.324293438961,100.0,9.584415584415584
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,297,0,1566696,38400,16.1161,150,97.41180519480521,1569.8983937000003,100.0,9.181818181818182
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,298,0,1576418,38400,16.1405,150,97.33720779220779,1571.0712023701299,100.0,9.506493506493506
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,299,0,1567175,38400,16.1279,150,97.41588311688311,1571.1136213207792,100.0,9.909090909090908
FULL,256,330,256,JunHowie/Qwen3-8B-GPTQ-Int4,300,0,1567199,38400,16.16,150,97.2871818181818,1572.160858181818,100.0,9.493506493506494
