batch_size,sm_clock,input_len,model_name,kv_cache_lens,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J
8,1230,256,nvidia/Qwen3-8B-NVFP4,298,1508731,6720,11.5243,840,131.25373684210527,1512.6074394894738
8,1230,256,nvidia/Qwen3-8B-NVFP4,299,1508888,6720,11.5242,840,131.31078947368422,1513.2518000526318
8,1230,256,nvidia/Qwen3-8B-NVFP4,300,1508885,6720,11.5263,840,131.346,1513.9333998000002
8,1230,256,nvidia/Qwen3-8B-NVFP4,301,1508890,6720,11.5276,840,131.31528070175438,1513.7500298175437
8,1230,256,nvidia/Qwen3-8B-NVFP4,302,1509218,6720,11.5257,840,131.304,1513.3705128000001
512,1530,256,nvidia/Qwen3-8B-NVFP4,265,2658389,153600,9.2592,300,286.4315555555555,2652.1270591999996
512,1530,256,nvidia/Qwen3-8B-NVFP4,266,2672435,153600,9.2759,300,287.76806666666664,2669.3078095933333
512,1530,256,nvidia/Qwen3-8B-NVFP4,267,2684076,153600,9.2869,300,289.0396304347826,2684.2821438847827
512,1530,256,nvidia/Qwen3-8B-NVFP4,268,2690103,153600,9.3017,300,290.8313043478261,2705.225543652174
512,1530,256,nvidia/Qwen3-8B-NVFP4,269,2695510,153600,9.3193,300,290.0390217391304,2702.9606552934783
512,1530,256,nvidia/Qwen3-8B-NVFP4,270,2699084,153600,9.3345,300,290.42863043478263,2711.0060507934786
512,1530,256,nvidia/Qwen3-8B-NVFP4,271,2701692,153600,9.3502,300,290.73591304347826,2718.43893413913
512,1530,256,nvidia/Qwen3-8B-NVFP4,272,2670997,153600,9.3651,300,285.99691304347823,2678.389690343478
512,1530,256,nvidia/Qwen3-8B-NVFP4,273,2590910,153600,9.3772,300,276.3502391304348,2591.391462373913
512,1530,256,nvidia/Qwen3-8B-NVFP4,274,2730151,153600,9.3938,300,290.85171739130436,2732.202862830435
512,1530,256,nvidia/Qwen3-8B-NVFP4,275,2691721,153600,9.4099,300,283.89076086956527,2671.3836707065225
512,1530,256,nvidia/Qwen3-8B-NVFP4,276,2515443,153600,9.4167,300,264.8476086956522,2493.990476804348
512,1530,256,nvidia/Qwen3-8B-NVFP4,277,2760103,153600,9.4415,300,290.81008695652173,2745.683436
512,1530,256,nvidia/Qwen3-8B-NVFP4,278,2737552,153600,9.4547,300,287.1767446808511,2715.1699679340427
512,1530,256,nvidia/Qwen3-8B-NVFP4,279,2664089,153600,9.4712,300,280.4442765957446,2656.143832493616
512,1530,256,nvidia/Qwen3-8B-NVFP4,280,2672627,153600,9.4903,300,280.3275319148936,2660.3923761319147
512,1530,256,nvidia/Qwen3-8B-NVFP4,281,2668413,153600,9.5055,300,280.7478085106384,2668.648293797873
512,1530,256,nvidia/Qwen3-8B-NVFP4,282,2578091,153600,9.5172,300,275.140829787234,2618.5703052510635
512,1530,256,nvidia/Qwen3-8B-NVFP4,283,2547269,153600,9.5333,300,270.79174468085114,2581.538939565958
512,1530,256,nvidia/Qwen3-8B-NVFP4,284,2753438,153600,9.5532,300,290.1390212765957,2771.7560980595745
512,1530,256,nvidia/Qwen3-8B-NVFP4,285,2537022,153600,9.5665,300,264.3349574468086,2528.760370414894
512,1530,256,nvidia/Qwen3-8B-NVFP4,286,2508872,153600,9.5778,300,264.24702127659566,2530.9051203829777
512,1530,256,nvidia/Qwen3-8B-NVFP4,287,2779667,153600,9.6048,300,289.74712765957446,2782.9632117446804
512,1530,256,nvidia/Qwen3-8B-NVFP4,288,2762736,153600,9.618,300,286.62321276595753,2756.7420603829796
512,1530,256,nvidia/Qwen3-8B-NVFP4,289,2708858,153600,9.6364,300,283.195914893617,2728.9891142808506
512,1530,256,nvidia/Qwen3-8B-NVFP4,290,2632875,153600,9.6495,300,275.24444680851065,2655.9712894787235
512,1530,256,nvidia/Qwen3-8B-NVFP4,291,2659880,153600,9.6686,300,275.01789583333334,2659.038027654167
512,1530,256,nvidia/Qwen3-8B-NVFP4,292,2720728,153600,9.6861,300,280.12100000000004,2713.2800181000002
512,1530,256,nvidia/Qwen3-8B-NVFP4,293,2637381,153600,9.7018,300,275.80495833333333,2675.8045447583336
512,1530,256,nvidia/Qwen3-8B-NVFP4,294,2586238,153600,9.7143,300,263.60168749999997,2560.7058728812494
512,1530,256,nvidia/Qwen3-8B-NVFP4,295,2818104,153600,9.7408,300,287.36645833333336,2799.1791973333334
512,1530,256,nvidia/Qwen3-8B-NVFP4,296,2702729,153600,9.754,300,278.1720208333333,2713.289891208333
512,1530,256,nvidia/Qwen3-8B-NVFP4,297,2619598,153600,9.7674,300,268.34372916666666,2621.0205402625
512,1530,256,nvidia/Qwen3-8B-NVFP4,298,2829566,153600,9.7896,300,288.9801875,2829.00044355
512,1530,256,nvidia/Qwen3-8B-NVFP4,299,2830216,153600,9.808,300,288.03235416666666,2825.0213296666666
512,1530,256,nvidia/Qwen3-8B-NVFP4,300,2784870,153600,9.8241,300,281.2026666666667,2762.5631176
512,1530,256,nvidia/Qwen3-8B-NVFP4,301,2593335,153600,9.8363,300,265.0147959183673,2606.7650370918363
512,1530,256,nvidia/Qwen3-8B-NVFP4,302,2607497,153600,9.8506,300,263.3298571428572,2593.9570907714287
256,1522,256,nvidia/Qwen3-8B-NVFP4,263,2213042,115200,8.5504,450,257.4754047619047,2201.51770087619
256,1522,256,nvidia/Qwen3-8B-NVFP4,264,2212074,115200,8.5627,450,257.1999761904762,2202.3262361261905
256,1522,256,nvidia/Qwen3-8B-NVFP4,265,2185358,115200,8.5729,450,257.2080697674418,2205.0190613093023
256,1522,256,nvidia/Qwen3-8B-NVFP4,266,2210253,115200,8.5842,450,257.19927906976744,2207.8500513906974
256,1522,256,nvidia/Qwen3-8B-NVFP4,267,2210407,115200,8.5949,450,257.23553488372096,2210.9136987720935
256,1522,256,nvidia/Qwen3-8B-NVFP4,268,2210695,115200,8.6049,450,257.25430952380947,2213.6476080214284
256,1522,256,nvidia/Qwen3-8B-NVFP4,269,2210573,115200,8.6153,450,257.24413953488374,2216.2354353348837
256,1522,256,nvidia/Qwen3-8B-NVFP4,270,2210878,115200,8.6226,450,257.1557441860465,2217.3511198186047
256,1522,256,nvidia/Qwen3-8B-NVFP4,271,2210030,115200,8.6362,450,257.158488372093,2220.8721372790696
256,1522,256,nvidia/Qwen3-8B-NVFP4,272,2210673,115200,8.6431,450,257.20793023255817,2223.0738617930238
256,1522,256,nvidia/Qwen3-8B-NVFP4,273,2236135,115200,8.6557,450,257.41232558139535,2228.083866534884
256,1522,256,nvidia/Qwen3-8B-NVFP4,274,2210338,115200,8.663,450,257.172023255814,2227.8812374651166
256,1522,256,nvidia/Qwen3-8B-NVFP4,275,2236041,115200,8.6751,450,257.15183720930236,2230.817902974419
256,1522,256,nvidia/Qwen3-8B-NVFP4,276,2210870,115200,8.6829,450,257.33023255813947,2234.3726762790693
256,1522,256,nvidia/Qwen3-8B-NVFP4,277,2236298,115200,8.6957,450,257.1896744186047,2236.444251841861
256,1522,256,nvidia/Qwen3-8B-NVFP4,278,2236944,115200,8.7049,450,257.3262790697674,2239.999526674418
256,1522,256,nvidia/Qwen3-8B-NVFP4,279,2236173,115200,8.7158,450,257.25218604651167,2242.158603144186
256,1522,256,nvidia/Qwen3-8B-NVFP4,280,2235919,115200,8.7267,450,257.43058139534884,2246.5194546627904
256,1522,256,nvidia/Qwen3-8B-NVFP4,281,2236437,115200,8.7375,450,257.2364651162791,2247.6036139534885
256,1522,256,nvidia/Qwen3-8B-NVFP4,282,2262293,115200,8.7468,450,257.1006744186046,2248.808179004651
256,1522,256,nvidia/Qwen3-8B-NVFP4,283,2236193,115200,8.7578,450,257.1613255813954,2252.1674571767444
256,1522,256,nvidia/Qwen3-8B-NVFP4,284,2262627,115200,8.7693,450,257.45915909090905,2257.7366038159084
256,1522,256,nvidia/Qwen3-8B-NVFP4,285,2262295,115200,8.7809,450,257.20781818181814,2258.5161306727273
256,1522,256,nvidia/Qwen3-8B-NVFP4,286,2262900,115200,8.7885,450,257.33988636363637,2261.6315913068183
256,1522,256,nvidia/Qwen3-8B-NVFP4,287,2262326,115200,8.8028,450,257.368488372093,2265.5633294418603
256,1522,256,nvidia/Qwen3-8B-NVFP4,288,2263263,115200,8.8091,450,257.3706976744186,2267.204212883721
256,1522,256,nvidia/Qwen3-8B-NVFP4,289,2287713,115200,8.8238,450,257.52099999999996,2272.3137997999997
256,1522,256,nvidia/Qwen3-8B-NVFP4,290,2288573,115200,8.8326,450,257.364,2273.1932663999996
256,1522,256,nvidia/Qwen3-8B-NVFP4,291,2261597,115200,8.8475,450,257.1463181818182,2275.1020501136363
256,1522,256,nvidia/Qwen3-8B-NVFP4,292,2289925,115200,8.8553,450,257.57672727272734,2280.9191930181823
256,1522,256,nvidia/Qwen3-8B-NVFP4,293,2262344,115200,8.8683,450,256.2441363636364,2272.4498745136366
256,1522,256,nvidia/Qwen3-8B-NVFP4,294,2289101,115200,8.878,450,257.345,2284.7089100000003
256,1522,256,nvidia/Qwen3-8B-NVFP4,295,2289812,115200,8.889,450,257.56075000000004,2289.45750675
256,1522,256,nvidia/Qwen3-8B-NVFP4,296,2288582,115200,8.9019,450,257.30397727272725,2290.4942752840907
256,1522,256,nvidia/Qwen3-8B-NVFP4,297,2289029,115200,8.913,450,257.3639545454546,2293.884926863637
256,1522,256,nvidia/Qwen3-8B-NVFP4,298,2314652,115200,8.9253,450,257.30109090909093,2296.489426690909
256,1522,256,nvidia/Qwen3-8B-NVFP4,299,2287911,115200,8.9384,450,257.0952499999999,2298.0201825999993
256,1522,256,nvidia/Qwen3-8B-NVFP4,300,2313330,115200,8.9508,450,257.21327272727274,2302.2645615272727
256,1522,256,nvidia/Qwen3-8B-NVFP4,301,2287629,115200,8.9623,450,257.1511590909091,2304.665833120455
256,1522,256,nvidia/Qwen3-8B-NVFP4,302,2288055,115200,8.9734,450,257.2625681818182,2308.5199293227274
128,1522,256,nvidia/Qwen3-8B-NVFP4,261,1783193,76800,8.2766,600,214.89628571428568,1778.610598342857
128,1522,256,nvidia/Qwen3-8B-NVFP4,262,1780601,76800,8.2801,600,214.61975609756092,1777.073042463414
128,1522,256,nvidia/Qwen3-8B-NVFP4,263,1779293,76800,8.2849,600,214.48156097560977,1776.9582845268294
128,1522,256,nvidia/Qwen3-8B-NVFP4,264,1779126,76800,8.2903,600,214.3707073170732,1777.1974748707319
128,1522,256,nvidia/Qwen3-8B-NVFP4,265,1777939,76800,8.3015,600,214.30530952380948,1779.0555270119046
128,1522,256,nvidia/Qwen3-8B-NVFP4,266,1798474,76800,8.3049,600,214.3246585365854,1779.9448566804879
128,1522,256,nvidia/Qwen3-8B-NVFP4,267,1778011,76800,8.309,600,214.43697560975613,1781.7568303414635
128,1522,256,nvidia/Qwen3-8B-NVFP4,268,1799540,76800,8.3141,600,214.44607317073167,1782.92609694878
128,1522,256,nvidia/Qwen3-8B-NVFP4,269,1778189,76800,8.3163,600,214.47748780487808,1783.6591318317076
128,1522,256,nvidia/Qwen3-8B-NVFP4,270,1779369,76800,8.3187,600,214.5015609756098,1784.3741352878053
128,1522,256,nvidia/Qwen3-8B-NVFP4,271,1801317,76800,8.3232,600,214.56128571428573,1785.836493257143
128,1522,256,nvidia/Qwen3-8B-NVFP4,272,1780505,76800,8.3278,600,214.70719512195123,1788.0385795365855
128,1522,256,nvidia/Qwen3-8B-NVFP4,273,1780405,76800,8.3307,600,214.78836585365855,1789.3374394170733
128,1522,256,nvidia/Qwen3-8B-NVFP4,274,1803242,76800,8.3367,600,214.8389268292683,1791.0476812975612
128,1522,256,nvidia/Qwen3-8B-NVFP4,275,1803714,76800,8.3404,600,214.89058536585364,1792.2734381853659
128,1522,256,nvidia/Qwen3-8B-NVFP4,276,1804131,76800,8.3459,600,214.95095121951218,1793.9591437829267
128,1522,256,nvidia/Qwen3-8B-NVFP4,277,1804217,76800,8.3485,600,215.0105609756098,1795.0156683048783
128,1522,256,nvidia/Qwen3-8B-NVFP4,278,1805028,76800,8.3562,600,215.06182926829263,1797.0996577317067
128,1522,256,nvidia/Qwen3-8B-NVFP4,279,1805723,76800,8.3603,600,215.21002439024392,1799.2203669097564
128,1522,256,nvidia/Qwen3-8B-NVFP4,280,1806365,76800,8.3649,600,215.42,1801.966758
128,1522,256,nvidia/Qwen3-8B-NVFP4,281,1806793,76800,8.3698,600,215.2583170731707,1801.669062239024
128,1522,256,nvidia/Qwen3-8B-NVFP4,282,1807734,76800,8.374,600,215.30887804878046,1802.9965447804877
128,1522,256,nvidia/Qwen3-8B-NVFP4,283,1786609,76800,8.3791,600,215.43846341463416,1805.1804287975608
128,1522,256,nvidia/Qwen3-8B-NVFP4,284,1808898,76800,8.385,600,215.45995238095236,1806.6317007142854
128,1522,256,nvidia/Qwen3-8B-NVFP4,285,1809049,76800,8.3889,600,215.58366666666666,1808.5098212999999
128,1522,256,nvidia/Qwen3-8B-NVFP4,286,1809736,76800,8.3957,600,215.84212195121953,1812.1457032658536
128,1522,256,nvidia/Qwen3-8B-NVFP4,287,1810966,76800,8.4008,600,215.62370731707318,1811.4116404292683
128,1522,256,nvidia/Qwen3-8B-NVFP4,288,1810864,76800,8.4071,600,215.76,1813.915896
128,1522,256,nvidia/Qwen3-8B-NVFP4,289,1811789,76800,8.4129,600,215.81166666666667,1815.6019705
128,1522,256,nvidia/Qwen3-8B-NVFP4,290,1812071,76800,8.4212,600,215.89149999999998,1818.0654998
128,1522,256,nvidia/Qwen3-8B-NVFP4,291,1813216,76800,8.4263,600,215.98111904761905,1819.9217034309522
128,1522,256,nvidia/Qwen3-8B-NVFP4,292,1834451,76800,8.4336,600,215.81792857142855,1820.1220824
128,1522,256,nvidia/Qwen3-8B-NVFP4,293,1835132,76800,8.4401,600,216.01288095238098,1823.1703165261906
128,1522,256,nvidia/Qwen3-8B-NVFP4,294,1835518,76800,8.4473,600,216.03323809523812,1824.897572161905
128,1522,256,nvidia/Qwen3-8B-NVFP4,295,1835228,76800,8.4535,600,216.08340476190477,1826.661062154762
128,1522,256,nvidia/Qwen3-8B-NVFP4,296,1835169,76800,8.4623,600,214.98588095238094,1819.2750203833334
128,1522,256,nvidia/Qwen3-8B-NVFP4,297,1814542,76800,8.4695,600,216.12016666666665,1830.4297515833332
128,1522,256,nvidia/Qwen3-8B-NVFP4,298,1836613,76800,8.4754,600,216.29095238095238,1833.152337809524
128,1522,256,nvidia/Qwen3-8B-NVFP4,299,1837695,76800,8.482,600,216.27704761904758,1834.4619179047613
128,1522,256,nvidia/Qwen3-8B-NVFP4,300,1837363,76800,8.4891,600,216.15217647058827,1834.937441276471
128,1522,256,nvidia/Qwen3-8B-NVFP4,301,1836928,76800,8.4966,600,216.10936842105266,1836.1948597263163
64,1530,256,nvidia/Qwen3-8B-NVFP4,260,1743401,48000,9.0211,750,191.7408888888889,1729.7137327555556
64,1530,256,nvidia/Qwen3-8B-NVFP4,261,1723534,48000,9.0242,750,191.6166444444444,1729.1869227955553
64,1530,256,nvidia/Qwen3-8B-NVFP4,262,1723126,48000,9.0269,750,191.56237777777778,1729.214427962222
64,1530,256,nvidia/Qwen3-8B-NVFP4,263,1742280,48000,9.0295,750,191.5480444444444,1729.5830673111109
64,1530,256,nvidia/Qwen3-8B-NVFP4,264,1723110,48000,9.0326,750,191.59315555555554,1730.584336871111
64,1530,256,nvidia/Qwen3-8B-NVFP4,265,1741996,48000,9.0351,750,191.53417777777776,1730.5304496399997
64,1530,256,nvidia/Qwen3-8B-NVFP4,266,1722742,48000,9.0374,750,191.55360000000002,1731.14650464
64,1530,256,nvidia/Qwen3-8B-NVFP4,267,1742597,48000,9.0384,750,191.6412666666667,1732.1304246400002
64,1530,256,nvidia/Qwen3-8B-NVFP4,268,1724500,48000,9.0408,750,191.7359111111111,1733.4460251733335
64,1530,256,nvidia/Qwen3-8B-NVFP4,269,1743980,48000,9.0423,750,191.82040000000003,1734.4976029200002
64,1530,256,nvidia/Qwen3-8B-NVFP4,270,1725481,48000,9.0442,750,191.89495555555553,1735.5363570355553
64,1530,256,nvidia/Qwen3-8B-NVFP4,271,1726315,48000,9.0459,750,191.9312666666667,1736.1910451400001
64,1530,256,nvidia/Qwen3-8B-NVFP4,272,1746115,48000,9.0481,750,192.00357777777782,1737.2675720911116
64,1530,256,nvidia/Qwen3-8B-NVFP4,273,1727340,48000,9.0491,750,191.99906666666664,1737.418754173333
64,1530,256,nvidia/Qwen3-8B-NVFP4,274,1727843,48000,9.0524,750,192.1044888888889,1739.0066752177781
64,1530,256,nvidia/Qwen3-8B-NVFP4,275,1747608,48000,9.0542,750,192.13457777777774,1739.6248941155552
64,1530,256,nvidia/Qwen3-8B-NVFP4,276,1748023,48000,9.0559,750,192.2696222222222,1741.174471882222
64,1530,256,nvidia/Qwen3-8B-NVFP4,277,1729531,48000,9.0588,750,192.34133333333338,1742.3816704000003
64,1530,256,nvidia/Qwen3-8B-NVFP4,278,1748750,48000,9.0606,750,192.26795555555555,1742.0630381066667
64,1530,256,nvidia/Qwen3-8B-NVFP4,279,1749363,48000,9.0627,750,192.34126666666666,1743.1311974199998
64,1530,256,nvidia/Qwen3-8B-NVFP4,280,1749568,48000,9.0653,750,192.4568444444444,1744.679031942222
64,1530,256,nvidia/Qwen3-8B-NVFP4,281,1750757,48000,9.0669,750,192.55239999999998,1745.85335556
64,1530,256,nvidia/Qwen3-8B-NVFP4,282,1732411,48000,9.0695,750,192.64593333333332,1747.2022923666664
64,1530,256,nvidia/Qwen3-8B-NVFP4,283,1732889,48000,9.0707,750,192.64144444444443,1747.3927501222222
64,1530,256,nvidia/Qwen3-8B-NVFP4,284,1752366,48000,9.0735,750,192.6490222222222,1748.000903133333
64,1530,256,nvidia/Qwen3-8B-NVFP4,285,1752794,48000,9.0748,750,192.79866666666663,1749.6093402666663
64,1530,256,nvidia/Qwen3-8B-NVFP4,286,1753715,48000,9.076,750,192.82342222222218,1750.0653800888886
64,1530,256,nvidia/Qwen3-8B-NVFP4,287,1754063,48000,9.0785,750,192.9036222222222,1751.2755343444442
64,1530,256,nvidia/Qwen3-8B-NVFP4,288,1754289,48000,9.0804,750,192.88366666666664,1751.4608467999997
64,1530,256,nvidia/Qwen3-8B-NVFP4,289,1754835,48000,9.0825,750,193.05626666666666,1753.4335419999998
64,1530,256,nvidia/Qwen3-8B-NVFP4,290,1755857,48000,9.0841,750,193.1072888888889,1754.2059229955555
64,1530,256,nvidia/Qwen3-8B-NVFP4,291,1756484,48000,9.0879,750,193.1327111111111,1755.1707653066665
64,1530,256,nvidia/Qwen3-8B-NVFP4,292,1757068,48000,9.0901,750,193.18559999999997,1756.0764225599996
64,1530,256,nvidia/Qwen3-8B-NVFP4,293,1757097,48000,9.0919,750,193.22615555555555,1756.7928836955557
64,1530,256,nvidia/Qwen3-8B-NVFP4,294,1757852,48000,9.0938,750,193.26122222222227,1757.4789026444448
64,1530,256,nvidia/Qwen3-8B-NVFP4,295,1758275,48000,9.097,750,193.38815555555553,1759.2520510888885
64,1530,256,nvidia/Qwen3-8B-NVFP4,296,1758378,48000,9.0998,750,193.34968888888892,1759.4434989511115
64,1530,256,nvidia/Qwen3-8B-NVFP4,297,1759264,48000,9.1029,750,193.4778888888889,1761.2098747666669
64,1530,256,nvidia/Qwen3-8B-NVFP4,298,1759220,48000,9.1073,750,193.46399999999994,1761.9346871999996
64,1530,256,nvidia/Qwen3-8B-NVFP4,299,1760187,48000,9.1097,750,193.5571555555555,1763.247619964444
64,1530,256,nvidia/Qwen3-8B-NVFP4,300,1760223,48000,9.1129,750,193.56713333333335,1763.9579293533334
64,1530,256,nvidia/Qwen3-8B-NVFP4,301,1760634,48000,9.1158,750,193.67086666666668,1765.4648863600003
64,1530,256,nvidia/Qwen3-8B-NVFP4,302,1761457,48000,9.1192,750,193.66949999999997,1766.1109043999995
16,1530,256,nvidia/Qwen3-8B-NVFP4,258,1590127,13440,9.5447,840,165.74729787234037,1582.0082340021272
16,1530,256,nvidia/Qwen3-8B-NVFP4,259,1588659,13440,9.5454,840,165.55878723404254,1580.3248476638298
16,1530,256,nvidia/Qwen3-8B-NVFP4,260,1571282,13440,9.5479,840,165.52548936170214,1580.420819876596
16,1530,256,nvidia/Qwen3-8B-NVFP4,261,1570213,13440,9.5517,840,165.42425531914895,1580.0828595319151
16,1530,256,nvidia/Qwen3-8B-NVFP4,262,1569597,13440,9.5525,840,165.3442340425532,1579.4507956914895
16,1530,256,nvidia/Qwen3-8B-NVFP4,263,1600275,13440,9.5538,840,166.8199361702128,1593.7643061829792
16,1530,256,nvidia/Qwen3-8B-NVFP4,264,1599986,13440,9.5568,840,166.77274468085108,1593.8137663659577
16,1530,256,nvidia/Qwen3-8B-NVFP4,265,1599570,13440,9.5577,840,166.8060425531915,1594.2821129106385
16,1530,256,nvidia/Qwen3-8B-NVFP4,266,1583436,13440,9.5582,840,166.8518723404255,1594.8035662042548
16,1530,256,nvidia/Qwen3-8B-NVFP4,267,1600209,13440,9.5593,840,166.8048723404255,1594.5378161638296
16,1530,256,nvidia/Qwen3-8B-NVFP4,268,1600248,13440,9.5596,840,166.86489361702127,1595.1616370212764
16,1530,256,nvidia/Qwen3-8B-NVFP4,269,1600158,13440,9.5617,840,166.77238297872336,1594.6274943276592
16,1530,256,nvidia/Qwen3-8B-NVFP4,270,1583432,13440,9.5625,840,166.78412765957447,1594.8732207446808
16,1530,256,nvidia/Qwen3-8B-NVFP4,271,1600387,13440,9.5636,840,166.78976595744683,1595.1106057106383
16,1530,256,nvidia/Qwen3-8B-NVFP4,272,1599917,13440,9.5653,840,166.77391489361705,1595.2425281319152
16,1530,256,nvidia/Qwen3-8B-NVFP4,273,1583619,13440,9.5673,840,166.78110638297872,1595.6448790978723
16,1530,256,nvidia/Qwen3-8B-NVFP4,274,1600427,13440,9.5676,840,166.89736170212763,1596.8071978212763
16,1530,256,nvidia/Qwen3-8B-NVFP4,275,1600344,13440,9.5692,840,166.89157446808514,1597.0188544000005
16,1530,256,nvidia/Qwen3-8B-NVFP4,276,1583617,13440,9.5705,840,166.870125,1597.0305313124998
16,1530,256,nvidia/Qwen3-8B-NVFP4,277,1600447,13440,9.5711,840,166.83163829787236,1596.7622933127661
16,1530,256,nvidia/Qwen3-8B-NVFP4,278,1600957,13440,9.572,840,166.85076595744684,1597.095531744681
16,1530,256,nvidia/Qwen3-8B-NVFP4,279,1601000,13440,9.574,840,166.85212765957448,1597.442270212766
16,1530,256,nvidia/Qwen3-8B-NVFP4,280,1600851,13440,9.5749,840,166.86959574468088,1597.7596922957448
16,1530,256,nvidia/Qwen3-8B-NVFP4,281,1600760,13440,9.5773,840,166.88346808510636,1598.293038891489
16,1530,256,nvidia/Qwen3-8B-NVFP4,282,1600633,13440,9.5785,840,166.82614893617023,1597.9442675851064
16,1530,256,nvidia/Qwen3-8B-NVFP4,283,1584227,13440,9.5803,840,166.87816666666666,1598.7429001166665
16,1530,256,nvidia/Qwen3-8B-NVFP4,284,1601208,13440,9.5795,840,166.86035416666667,1598.4387627395834
16,1530,256,nvidia/Qwen3-8B-NVFP4,285,1584424,13440,9.5821,840,166.9299574468085,1599.5395452510636
16,1530,256,nvidia/Qwen3-8B-NVFP4,286,1601341,13440,9.5831,840,166.93002083333332,1599.7070826479164
16,1530,256,nvidia/Qwen3-8B-NVFP4,287,1601279,13440,9.5842,840,166.9454893617021,1600.038959140425
16,1530,256,nvidia/Qwen3-8B-NVFP4,288,1601519,13440,9.5875,840,166.9804255319149,1600.924829787234
16,1530,256,nvidia/Qwen3-8B-NVFP4,289,1601786,13440,9.5878,840,166.96489361702123,1600.8260070212762
16,1530,256,nvidia/Qwen3-8B-NVFP4,290,1602229,13440,9.5872,840,167.00865957446808,1601.1454210723402
16,1530,256,nvidia/Qwen3-8B-NVFP4,291,1602253,13440,9.5896,840,167.0242708333333,1601.6959475833332
16,1530,256,nvidia/Qwen3-8B-NVFP4,292,1602141,13440,9.5915,840,167.00402083333336,1601.8190658229169
16,1530,256,nvidia/Qwen3-8B-NVFP4,293,1602067,13440,9.5933,840,166.98335416666666,1601.9214115270831
16,1530,256,nvidia/Qwen3-8B-NVFP4,294,1602119,13440,9.5941,840,166.95291666666665,1601.7629777916663
16,1530,256,nvidia/Qwen3-8B-NVFP4,295,1601924,13440,9.5957,840,167.0040625,1602.5208825312502
16,1530,256,nvidia/Qwen3-8B-NVFP4,296,1602535,13440,9.5957,840,167.07585416666666,1603.2097738270834
16,1530,256,nvidia/Qwen3-8B-NVFP4,297,1602400,13440,9.5978,840,167.04718749999998,1603.2854961874998
16,1530,256,nvidia/Qwen3-8B-NVFP4,298,1602264,13440,9.5985,840,167.04472916666666,1603.3788329062497
16,1530,256,nvidia/Qwen3-8B-NVFP4,299,1602579,13440,9.5986,840,167.069170212766,1603.6301372042558
16,1530,256,nvidia/Qwen3-8B-NVFP4,300,1602510,13440,9.599,840,167.0377659574468,1603.3955154255318
16,1530,256,nvidia/Qwen3-8B-NVFP4,301,1619458,13440,9.6012,840,167.05534042553194,1603.9317344936173
16,1530,256,nvidia/Qwen3-8B-NVFP4,302,1602543,13440,9.6026,840,167.0854375,1604.4546221375003
8,1530,256,nvidia/Qwen3-8B-NVFP4,258,1515327,6720,9.3983,840,161.40078723404253,1516.893018661702
8,1530,256,nvidia/Qwen3-8B-NVFP4,259,1515149,6720,9.402,840,161.31319148936169,1516.6666263829784
8,1530,256,nvidia/Qwen3-8B-NVFP4,260,1514939,6720,9.4056,840,161.3117234042553,1517.2335456510637
8,1530,256,nvidia/Qwen3-8B-NVFP4,261,1513927,6720,9.4129,840,161.2035,1517.39242515
8,1530,256,nvidia/Qwen3-8B-NVFP4,262,1529992,6720,9.4157,840,161.22539130434782,1518.0499169043476
8,1530,256,nvidia/Qwen3-8B-NVFP4,263,1513421,6720,9.4172,840,161.1112765957447,1517.2171139574468
8,1530,256,nvidia/Qwen3-8B-NVFP4,264,1513259,6720,9.4204,840,161.10023404255318,1517.628644774468
8,1530,256,nvidia/Qwen3-8B-NVFP4,265,1513396,6720,9.4201,840,161.1462553191489,1518.0138397319145
8,1530,256,nvidia/Qwen3-8B-NVFP4,266,1529356,6720,9.4202,840,161.09460869565214,1517.5434328347822
8,1530,256,nvidia/Qwen3-8B-NVFP4,267,1513601,6720,9.4216,840,161.1166595744681,1517.9767198468085
8,1530,256,nvidia/Qwen3-8B-NVFP4,268,1513277,6720,9.4214,840,161.1157021276596,1517.9354760255321
8,1530,256,nvidia/Qwen3-8B-NVFP4,269,1529234,6720,9.4232,840,161.13823404255322,1518.4378070297876
8,1530,256,nvidia/Qwen3-8B-NVFP4,270,1529455,6720,9.4246,840,161.07732608695653,1518.0893674391305
8,1530,256,nvidia/Qwen3-8B-NVFP4,271,1513414,6720,9.4259,840,161.09225531914896,1518.4394894127663
8,1530,256,nvidia/Qwen3-8B-NVFP4,272,1513329,6720,9.4248,840,161.134170212766,1518.657327421277
8,1530,256,nvidia/Qwen3-8B-NVFP4,273,1513477,6720,9.4268,840,161.17082978723403,1519.3251782382977
8,1530,256,nvidia/Qwen3-8B-NVFP4,274,1529570,6720,9.4272,840,161.12697872340425,1518.9762538212765
8,1530,256,nvidia/Qwen3-8B-NVFP4,275,1513287,6720,9.4286,840,161.17512765957446,1519.6558086510636
8,1530,256,nvidia/Qwen3-8B-NVFP4,276,1513616,6720,9.4278,840,161.18225531914896,1519.5940666978724
8,1530,256,nvidia/Qwen3-8B-NVFP4,277,1513442,6720,9.4299,840,161.14751063829786,1519.604910568085
8,1530,256,nvidia/Qwen3-8B-NVFP4,278,1513651,6720,9.4302,840,161.12287234042554,1519.420910744681
8,1530,256,nvidia/Qwen3-8B-NVFP4,279,1529772,6720,9.4311,840,161.1348085106383,1519.678492544681
