cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,16,1830,256,Qwen/Qwen3-8B_decoding-all,264,2,1830,493906,2400,1.8395,150,260.21139999999997,478.65887029999993,100.0,76.0,48.0
NONE,8,1830,256,Qwen/Qwen3-8B_prefill-all,0,0,1830,349386,18432,0.9406,9,358.3561666666667,337.0698103666667,100.0,19.0,55.0
NONE,8,1830,256,Qwen/Qwen3-8B_prefill-all,0,1,1830,386653,18432,0.9407,9,343.7663333333333,323.38098976666663,100.0,19.0,55.0
NONE,8,1830,256,Qwen/Qwen3-8B_prefill-all,0,2,1830,311062,18432,0.941,9,343.1425,322.8970925,100.0,19.0,55.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,256,0,1830,427789,1200,1.772,150,252.22490000000002,446.94252280000006,100.0,77.0,48.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,256,1,1830,427639,1200,1.7723,150,252.27120000000005,447.10024776000006,100.0,77.0,48.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,256,2,1830,452945,1200,1.772,150,252.08679999999998,446.69780959999997,100.0,77.0,48.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,257,0,1830,452554,1200,1.7738,150,251.737,446.5310906,100.0,77.0,48.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,257,1,1830,427792,1200,1.7738,150,251.56049999999996,446.21801489999996,100.0,77.0,48.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,257,2,1830,427566,1200,1.7737,150,250.88119999999995,444.98798443999993,100.0,77.0,47.8
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,258,0,1830,427138,1200,1.774,150,251.6993,446.5145582,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,258,1,1830,452287,1200,1.7741,150,251.62179999999998,446.40223538,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,258,2,1830,427491,1200,1.7739,150,251.5898888888889,446.2953039,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,259,0,1830,427423,1200,1.7742,150,251.54444444444445,446.29015333333336,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,259,1,1830,427119,1200,1.7742,150,251.16522222222224,445.6173372666667,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,259,2,1830,426806,1200,1.7741,150,251.2964,445.82494324000004,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,260,0,1830,451719,1200,1.7747,150,251.2796,445.94590611999996,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,260,1,1830,427167,1200,1.7747,150,251.2739,445.93579033,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,260,2,1830,426868,1200,1.7748,150,250.99979999999996,445.4744450399999,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,261,0,1830,426471,1200,1.7754,150,250.25169999999997,444.29686818,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,261,1,1830,451218,1200,1.7753,150,251.47059999999996,446.43575617999994,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,261,2,1830,451266,1200,1.7752,150,251.20700000000002,445.9426664,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,262,0,1830,451200,1200,1.7761,150,251.00920000000002,445.81744012,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,262,1,1830,426399,1200,1.7761,150,250.82822222222225,445.49600548888895,100.0,77.0,47.0
FULL,8,1830,256,Qwen/Qwen3-8B_decoding-all,262,2,1830,426091,1200,1.7762,150,251.06955555555558,445.94974457777784,100.0,77.0,47.0
