exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_10_2520_8210_8192_60_2.1537_gpu_profile_11120.csv,689688,689.688,320.23401587964895,1.14948,2.1537,60,2520,10,seg,8192,328.76399999999995,75.0,1.180098378,0.035895
seg_10_2520_8211_8192_60_2.1538_gpu_profile_11120.csv,689670,689.67,320.2107902312192,1.1494499999999999,2.1538,60,2520,10,seg,8192,328.86199999999997,75.0,1.180504959333333,0.03589666666666667
seg_10_2520_8212_8192_60_2.1538_gpu_profile_11120.csv,722427,722.427,335.4197232797846,1.204045,2.1538,60,2520,10,seg,8192,328.1208888888889,75.0,1.1778446174814814,0.03589666666666667
seg_10_2520_8213_8192_60_2.1539_gpu_profile_11120.csv,722246,722.246,335.32011699707505,1.2037433333333334,2.1539,60,2520,10,seg,8192,328.65575,75.0,1.1798193665416667,0.03589833333333334
seg_10_2520_8214_8192_60_2.1541_gpu_profile_11120.csv,722271,722.271,335.30058957337167,1.2037849999999999,2.1541,60,2520,10,seg,8192,328.83744444444443,75.0,1.1805812317962963,0.03590166666666667
seg_10_2520_8215_8192_60_2.1542_gpu_profile_11120.csv,689535,689.535,320.0886640051991,1.149225,2.1542,60,2520,10,seg,8192,328.8052222222222,75.0,1.1805203495185184,0.03590333333333333
seg_10_2520_8216_8192_60_2.1543_gpu_profile_11120.csv,689500,689.5,320.05755930000464,1.1491666666666667,2.1543,60,2520,10,seg,8192,328.87,75.0,1.180807735,0.035905
seg_10_2520_8217_8192_60_2.1545_gpu_profile_11120.csv,722273,722.273,335.2392666511952,1.2037883333333335,2.1545,60,2520,10,seg,8192,328.383125,75.0,1.1791690713541667,0.035908333333333334
seg_10_2520_8218_8192_60_2.1545_gpu_profile_11120.csv,722279,722.279,335.24205152007426,1.2037983333333333,2.1545,60,2520,10,seg,8192,328.57111111111107,75.0,1.179844098148148,0.035908333333333334
seg_10_2520_8219_8192_60_2.1546_gpu_profile_11120.csv,722274,722.274,335.22417153996105,1.20379,2.1546,60,2520,10,seg,8192,328.79125,75.0,1.1806893787499997,0.03591
seg_10_2520_8220_8192_60_2.1545_gpu_profile_11120.csv,689416,689.416,319.98886052448364,1.1490266666666669,2.1545,60,2520,10,seg,8192,328.7424444444444,75.0,1.1804593275925925,0.035908333333333334
seg_10_2520_8221_8192_60_2.1547_gpu_profile_11120.csv,689424,689.424,319.96287186151204,1.14904,2.1547,60,2520,10,seg,8192,328.85866666666675,75.0,1.180986281777778,0.03591166666666667
seg_10_2520_8222_8192_60_2.1548_gpu_profile_11120.csv,689531,689.531,319.9976795990347,1.1492183333333332,2.1548,60,2520,10,seg,8192,327.55522222222226,75.0,1.1763599880740743,0.03591333333333333
seg_10_2520_8223_8192_60_2.155_gpu_profile_11120.csv,722056,722.056,335.0607888631091,1.2034266666666666,2.155,60,2520,10,seg,8192,328.4872222222222,75.0,1.1798166064814815,0.035916666666666666
seg_11_2520_1028_1024_100_2.252_gpu_profile_11120.csv,749702,749.702,332.904973357016,0.6815472727272728,2.252,100,2520,11,seg,1024,,,,0.02252
seg_11_2520_1029_1024_100_2.2509_gpu_profile_11120.csv,750940,750.94,333.6176640454929,0.6826727272727273,2.2509,100,2520,11,seg,1024,,,,0.022509
seg_11_2520_1030_1024_100_2.2509_gpu_profile_11120.csv,751082,751.082,333.6807499222533,0.6828018181818182,2.2509,100,2520,11,seg,1024,,,,0.022509
seg_11_2520_1031_1024_100_2.2512_gpu_profile_11120.csv,751479,751.479,333.8126332622602,0.6831627272727273,2.2512,100,2520,11,seg,1024,,,,0.022511999999999997
seg_11_2520_1032_1024_100_2.2514_gpu_profile_11120.csv,751235,751.235,333.6746024695745,0.6829409090909091,2.2514,100,2520,11,seg,1024,,,,0.022514
seg_11_2520_1033_1024_100_2.2515_gpu_profile_11120.csv,718486,718.486,319.11436819897847,0.6531690909090909,2.2515,100,2520,11,seg,1024,,,,0.022515
seg_11_2520_1034_1024_100_2.2516_gpu_profile_11120.csv,718246,718.246,318.99360454787706,0.652950909090909,2.2516,100,2520,11,seg,1024,,,,0.022515999999999998
seg_11_2520_1035_1024_100_2.2518_gpu_profile_11120.csv,718315,718.315,318.9959143796075,0.6530136363636364,2.2518,100,2520,11,seg,1024,,,,0.022517999999999996
seg_11_2520_1036_1024_100_2.2521_gpu_profile_11120.csv,718728,718.728,319.1368056480618,0.6533890909090909,2.2521,100,2520,11,seg,1024,,,,0.022521
seg_11_2520_1037_1024_100_2.2523_gpu_profile_11120.csv,751210,751.21,333.53016916041383,0.6829181818181819,2.2523,100,2520,11,seg,1024,,,,0.022523
