cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,34,0,330,161436,2592,2.3772,324,70.14761538461538,166.7549112923077,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,34,1,330,161077,2592,2.3755,324,70.06333333333332,166.4354483333333,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,34,2,330,168260,2592,2.3727,324,70.29258333333333,166.78321247499997,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,35,0,330,161457,2592,2.3747,324,70.3263846153846,167.00406554615378,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,35,1,330,161192,2592,2.3733,324,70.10108333333334,166.370901075,100.0,7.0,30.0
FULL,8,330,32,Qwen/Qwen3-1.7B_decoding-attn,35,2,330,168243,2592,2.3729,324,70.27,166.743683,100.0,7.0,30.0
PIECEWISE,8,630,32,Qwen/Qwen3-1.7B_prefill-attn,0,0,630,231889,79360,2.1797,310,110.4730909090909,240.79819625454542,100.0,7.0,31.0
PIECEWISE,8,630,32,Qwen/Qwen3-1.7B_prefill-attn,0,1,630,242701,79360,2.1821,310,110.43208333333332,240.97384904166665,100.0,7.0,31.5
PIECEWISE,8,630,32,Qwen/Qwen3-1.7B_prefill-attn,0,2,630,231945,79360,2.1828,310,110.48518181818184,241.1670548727273,100.0,7.0,32.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,32,0,630,215429,4960,2.6021,620,83.00157142857141,215.97838901428568,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,32,1,630,207352,4960,2.6013,620,83.00207142857141,215.91328840714283,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,32,2,630,215550,4960,2.6018,620,82.95076923076924,215.8213113846154,100.0,11.846153846153847,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,33,0,630,207400,4960,2.6006,620,83.0013846153846,215.85340083076917,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,33,1,630,215525,4960,2.6005,620,83.0037142857143,215.851159,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,33,2,630,215543,4960,2.6,620,83.02921428571427,215.87595714285712,100.0,12.0,30.0
